Wall time,Step,Value
1748302940.2086935,760,45.532691955566406
1748302969.8327181,768,50.05240249633789
1748303000.121078,776,-20.130123138427734
1748303089.2468567,800,-8.50462532043457
1748303120.1467764,808,84.70746612548828
1748303150.333043,816,88.0039291381836
1748303212.31192,832,60.85829544067383
1748303241.696148,840,59.6025390625
1748303300.5154107,856,77.28641510009766
1748303331.4347632,864,55.38949203491211
1748303362.602547,872,27.773975372314453
1748303393.5504863,880,-17.257171630859375
1748303423.9326952,888,22.82684326171875
1748303456.7686636,896,-12.495264053344727
1748303486.161486,904,75.24007415771484
1748303546.678416,920,-30.075023651123047
1748303578.5353906,928,111.42198181152344
1748303608.1983843,936,-19.75843620300293
1748303640.0211282,944,43.803524017333984
1748303671.1401827,952,62.854942321777344
1748303700.7145872,960,74.9981460571289
1748303730.3334317,968,-1.4560959339141846
1748303762.209033,976,50.314056396484375
1748303791.9170575,984,51.97015380859375
1748303822.1147587,992,75.85408020019531
1748303883.1010945,1008,67.50505065917969
1748303914.9185822,1016,-20.185903549194336
1748303945.1784122,1024,44.13101577758789
1748303976.194009,1032,42.805999755859375
1748304006.4567657,1040,30.54051399230957
1748304035.8031015,1048,-16.325237274169922
1748304066.9666297,1056,87.91940307617188
1748304096.5623648,1064,-10.288444519042969
1748304158.101866,1080,-2.162851333618164
1748304218.7590463,1096,69.62235260009766
1748304250.5028179,1104,73.68309020996094
1748304280.6085117,1112,50.3803596496582
1748304310.030629,1120,23.884986877441406
1748304340.1930013,1128,60.84561538696289
1748304371.0788405,1136,0.28265953063964844
1748304429.6113183,1152,-28.746931076049805
1748304460.5209405,1160,42.64543914794922
1748304489.923571,1168,77.80261993408203
1748304520.2847552,1176,73.95023345947266
1748304553.0558584,1184,-36.56605911254883
1748304583.4787223,1192,29.35708236694336
1748304643.9799051,1208,37.5319938659668
1748304704.493825,1224,-19.463783264160156
1748304733.9593549,1232,27.374492645263672
1748304764.0041254,1240,30.870403289794922
1748304827.054887,1256,-12.93690299987793
1748304857.2906494,1264,87.3032455444336
1748304886.773609,1272,87.07720947265625
1748304918.0395083,1280,45.90665054321289
1748304947.7057564,1288,36.76262664794922
1748304979.666961,1296,88.9312515258789
1748305011.0170057,1304,101.54862213134766
1748305040.6287928,1312,-84.78995513916016
1748305071.009616,1320,88.61210632324219
1748305101.458084,1328,-75.6282730102539
1748305130.932809,1336,45.9869270324707
1748305194.9192612,1352,80.1259994506836
1748305225.9139397,1360,60.168190002441406
1748305255.4449801,1368,58.09728240966797
1748305285.838335,1376,51.78170394897461
1748305315.27364,1384,56.89609146118164
1748305375.2888436,1400,-9.995448112487793
1748305405.4163194,1408,-71.69683837890625
1748305435.6403005,1416,-54.34840774536133
1748305464.997923,1424,-29.452932357788086
1748305494.4252288,1432,62.64159393310547
1748305553.4909422,1448,64.2079086303711
1748305584.6610322,1456,-64.97554779052734
1748305614.0670657,1464,28.094331741333008
1748305644.2818902,1472,-83.17698669433594
1748305674.6644654,1480,-75.84957885742188
1748305705.996482,1488,68.85431671142578
1748305737.0121305,1496,84.33552551269531
1748305829.478298,1520,-3.979637622833252
1748305859.9014504,1528,21.120494842529297
1748305890.9398432,1536,-19.01784324645996
1748305920.426805,1544,-36.37067794799805
1748305951.556027,1552,-8.67448616027832
1748306012.1861594,1568,-9.029926300048828
1748306073.739845,1584,86.83242797851562
1748306103.9029899,1592,75.2433853149414
1748306133.851737,1600,65.29580688476562
1748306163.2752817,1608,47.980552673339844
1748306222.741595,1624,8.868050575256348
1748306252.8997457,1632,45.666133880615234
1748306285.3667018,1640,65.69798278808594
1748306315.4988513,1648,60.97419738769531
1748306346.4411728,1656,-74.08770751953125
1748306377.4563787,1664,24.8585205078125
1748306407.156346,1672,22.02286148071289
1748306437.494543,1680,81.39575958251953
1748306467.9327495,1688,88.45499420166016
1748306498.5053937,1696,85.4200210571289
1748306560.7028167,1712,76.45824432373047
1748306590.886871,1720,46.46712875366211
1748306620.339624,1728,60.20812225341797
1748306650.8979106,1736,-13.082854270935059
1748306712.1733377,1752,-80.41595458984375
1748306744.0897207,1760,58.01399612426758
1748306775.2902663,1768,9.093486785888672
1748306806.3112519,1776,40.785160064697266
1748306837.6688514,1784,87.2245864868164
1748306867.164836,1792,-6.623678207397461
1748306898.3162975,1800,50.44045639038086
1748306930.1950562,1808,5.430681228637695
1748306962.1593163,1816,-2.4559872150421143
1748307055.7977536,1840,43.50849914550781
1748307089.3193088,1848,-0.4462723135948181
1748307119.8436794,1856,-5.045568466186523
1748307149.337491,1864,-6.506496906280518
1748307182.9684606,1872,53.498538970947266
1748307213.3417776,1880,55.41570281982422
1748307243.8058136,1888,64.92330169677734
1748307275.7863076,1896,56.355316162109375
1748307308.5056064,1904,-1.5977190732955933
1748307341.1658268,1912,75.17671966552734
1748307372.3917043,1920,-19.00218391418457
1748307434.8964684,1936,64.5406494140625
1748307466.1855197,1944,62.283565521240234
1748307528.0197358,1960,56.90493392944336
1748307558.644302,1968,-10.49543571472168
1748307590.0520782,1976,-13.824538230895996
1748307622.1062987,1984,-62.24422073364258
1748307653.3315833,1992,79.52731323242188
1748307684.6542797,2000,59.24420166015625
1748307776.6668262,2024,13.959244728088379
1748307806.0308776,2032,40.930381774902344
1748307837.1718338,2040,49.012474060058594
1748307869.201855,2048,-0.09751582145690918
1748307931.6788106,2064,81.07172393798828
1748307964.5852907,2072,49.56709289550781
1748307995.8551743,2080,-6.792658805847168
1748308027.1352773,2088,5.124470233917236
1748308087.8144944,2104,9.1362886428833
1748308118.1795523,2112,85.6845474243164
1748308184.2646961,2128,41.345680236816406
1748308247.5859942,2144,27.516855239868164
1748308279.6535811,2152,75.39219665527344
1748308341.2647977,2168,-2.3308544158935547
1748308372.277039,2176,-4.6617631912231445
1748308435.0420785,2192,10.019795417785645
1748308466.8919463,2200,49.48474884033203
1748308496.4053106,2208,29.773481369018555
1748308526.9318073,2216,-89.96861267089844
1748308592.7492416,2232,36.023780822753906
1748308623.917433,2240,-4.303023815155029
1748308655.8338234,2248,31.53419303894043
1748308687.2820766,2256,34.147499084472656
1748308717.6858056,2264,37.480072021484375
1748308747.3412733,2272,4.511225700378418
1748308778.647623,2280,-3.910229444503784
1748308809.0886202,2288,5.086521625518799
1748308840.1287804,2296,30.7104549407959
1748308872.0271382,2304,53.685333251953125
1748308901.5483916,2312,70.03514099121094
1748308932.7381477,2320,-0.2042049765586853
1748308964.6456695,2328,68.4082260131836
1748308994.9529223,2336,-16.888629913330078
1748309119.9398942,2368,-8.983041763305664
1748309150.2368553,2376,36.48316192626953
1748309181.150333,2384,-84.5939712524414
1748309210.132835,2392,77.67845153808594
1748309239.379999,2400,0.5268123149871826
1748309269.3787613,2408,-1.4359747171401978
1748309300.8566513,2416,-81.7281265258789
1748309362.499287,2432,52.42135238647461
1748309393.4684503,2440,34.618568420410156
1748309426.5424435,2448,32.517578125
1748309460.1149375,2456,84.54586791992188
1748309490.6749527,2464,39.53387451171875
1748309521.9450603,2472,69.6366195678711
1748309551.6090088,2480,23.174314498901367
1748309617.308591,2496,25.93984603881836
1748309647.6874084,2504,45.086944580078125
1748309680.6139464,2512,38.65749740600586
1748309710.2097633,2520,24.906116485595703
1748309743.8368056,2528,65.07904052734375
1748309775.0293674,2536,42.673561096191406
1748309835.0226552,2552,10.096492767333984
1748309864.5631797,2560,16.348302841186523
1748309896.745368,2568,49.81700897216797
1748309927.8347702,2576,75.2227554321289
1748309959.9200926,2584,30.624473571777344
1748310024.9309733,2600,46.1069450378418
1748310055.4395435,2608,28.724388122558594
1748310117.807908,2624,34.82376480102539
1748310178.3923688,2640,55.18562698364258
1748310209.4926174,2648,28.161123275756836
1748310243.0854304,2656,70.52873229980469
1748310276.9539292,2664,81.05927276611328
1748310309.1960266,2672,-21.05070686340332
1748310342.2210977,2680,28.058469772338867
1748310406.2890832,2696,85.50833129882812
1748310437.954086,2704,87.25190734863281
1748310470.853375,2712,67.28057098388672
1748310534.3286543,2728,29.140371322631836
1748310566.6476712,2736,73.27001953125
1748310598.6338549,2744,49.7441291809082
1748310632.3092544,2752,10.026044845581055
1748310665.8480098,2760,27.66843605041504
1748310697.883031,2768,36.1639404296875
1748310728.9924212,2776,47.78736114501953
1748310760.8423693,2784,86.40451049804688
1748310793.5763874,2792,21.581350326538086
1748310824.591685,2800,55.9902458190918
1748310855.935902,2808,15.739654541015625
1748310919.742568,2824,55.419376373291016
1748310951.8120894,2832,22.023277282714844
1748310984.6324408,2840,-2.4921414852142334
1748311015.018997,2848,66.7564468383789
1748311076.7754595,2864,9.442277908325195
1748311108.7205453,2872,48.63835906982422
1748311171.225804,2888,31.372468948364258
1748311202.434242,2896,19.338680267333984
1748311233.7026098,2904,-48.248451232910156
1748311265.8862023,2912,54.6941032409668
1748311299.4704564,2920,-31.13104820251465
1748311330.1806824,2928,24.604576110839844
1748311361.5902257,2936,18.547382354736328
1748311392.4381967,2944,-36.19875717163086
1748311421.6872227,2952,35.816131591796875
1748311453.3889642,2960,30.88383674621582
1748311580.0448263,2992,77.04640197753906
1748311611.1182728,3000,53.247406005859375
1748311642.2414236,3008,-30.19847869873047
1748311704.0157542,3024,-10.49177074432373
1748311736.0580275,3032,90.95252227783203
1748311832.7163064,3056,78.94122314453125
1748311864.028516,3064,80.22982788085938
1748311927.3034198,3080,44.356258392333984
1748311959.4480047,3088,24.981889724731445
1748311989.936133,3096,13.277076721191406
1748312084.3827007,3120,-3.7299695014953613
1748312117.1534622,3128,14.209083557128906
1748312148.2865407,3136,-71.67414855957031
1748312180.094888,3144,34.314456939697266
1748312212.7669153,3152,33.35297393798828
1748312245.8629663,3160,20.903682708740234
1748312277.1917422,3168,-1.4808788299560547
1748312310.760693,3176,78.11949920654297
1748312342.7866228,3184,30.233489990234375
1748312375.580857,3192,19.13390350341797
1748312406.9615464,3200,40.9895133972168
1748312437.5125015,3208,6.778907299041748
1748312471.31403,3216,-17.49494743347168
1748312500.5605943,3224,1.3075650930404663
1748312531.2738552,3232,45.75609588623047
1748312561.3236666,3240,-92.2010498046875
1748312592.3074522,3248,82.31060791015625
1748312624.8553886,3256,19.239286422729492
1748312657.823689,3264,73.45285034179688
1748312690.716403,3272,28.215255737304688
1748312722.8490577,3280,-87.73694610595703
1748312754.7741978,3288,-10.624549865722656
1748312819.4502883,3304,13.875553131103516
1748312850.6743917,3312,76.52455139160156
1748312881.9245,3320,81.96194458007812
1748312912.5084548,3328,-9.661145210266113
1748313008.694974,3352,19.027185440063477
1748313040.8151429,3360,32.362125396728516
1748313071.873631,3368,73.78236389160156
1748313103.2761686,3376,-62.27281188964844
1748313133.8031416,3384,36.35393524169922
1748313165.8294919,3392,17.32231330871582
1748313196.18986,3400,54.688262939453125
1748313228.2939198,3408,-4.373119831085205
1748313263.4288907,3416,91.81978607177734
1748313294.7045414,3424,40.61937713623047
1748313357.970947,3440,56.48206329345703
1748313390.0256484,3448,9.76486873626709
1748313421.1690288,3456,19.850923538208008
1748313518.3033397,3480,44.218162536621094
1748313551.072533,3488,-26.178016662597656
1748313585.0128415,3496,54.028785705566406
1748313615.328071,3504,26.63929557800293
1748313646.5293558,3512,17.89345359802246
1748313678.4853683,3520,67.28678894042969
1748313710.6724668,3528,-3.2481000423431396
1748313741.8893251,3536,-10.002337455749512
1748313807.4624162,3552,88.0131607055664
1748313838.4504528,3560,15.976692199707031
1748313871.0565176,3568,86.7457046508789
1748313901.467702,3576,16.32731819152832
1748314026.9883668,3608,37.423606872558594
1748314057.439269,3616,43.8994255065918
1748314089.56588,3624,4.055490493774414
1748314120.8375666,3632,71.12909698486328
1748314151.3768106,3640,22.61318588256836
1748314182.7164853,3648,5.417366027832031
1748314214.7304645,3656,34.3475341796875
1748314279.4633322,3672,-40.332374572753906
1748314343.2569876,3688,81.79657745361328
1748314376.5254498,3696,-17.874156951904297
1748314407.3598309,3704,-2.64357328414917
1748314438.2362475,3712,36.46998596191406
1748314469.0826263,3720,0.08040639013051987
1748314501.6432753,3728,36.20652389526367
1748314532.924192,3736,12.265707969665527
1748314598.727757,3752,19.544353485107422
1748314632.376986,3760,73.8438720703125
1748314664.5860665,3768,45.698001861572266
1748314697.6557024,3776,30.99262237548828
1748314762.8414211,3792,52.03483200073242
1748314795.9601007,3800,57.211273193359375
1748314828.862523,3808,40.29502487182617
1748314926.9101465,3832,16.436426162719727
1748314959.5842352,3840,47.869422912597656
1748314991.050265,3848,0.8448826670646667
1748315023.1665423,3856,6.207932949066162
1748315053.6450062,3864,-30.112812042236328
1748315084.244382,3872,10.909781455993652
1748315116.0433707,3880,50.34459686279297
1748315177.726063,3896,37.25033950805664
1748315209.5158935,3904,25.80379867553711
1748315240.4907098,3912,82.58389282226562
1748315272.457222,3920,36.94767761230469
1748315303.3637683,3928,47.31830596923828
1748315335.1427004,3936,1.4436545372009277
1748315432.767775,3960,-4.1440110206604
1748315464.7819462,3968,-85.1580581665039
1748315528.355211,3984,17.641077041625977
1748315562.0423162,3992,31.244726181030273
1748315593.2614946,4000,80.1806869506836
1748315660.469169,4016,51.30952072143555
1748315694.1307788,4024,22.516687393188477
1748315727.874454,4032,84.01126861572266
1748315826.3760889,4056,55.88340377807617
1748315858.4389608,4064,33.076236724853516
1748315892.8576264,4072,67.4109878540039
1748315925.7554793,4080,-66.9936752319336
1748315957.6469347,4088,35.852294921875
1748315989.5500612,4096,23.292251586914062
1748316022.3532622,4104,46.33348846435547
1748316056.9033062,4112,42.13856506347656
1748316090.5792217,4120,25.390233993530273
1748316153.9050653,4136,51.78854751586914
1748316185.13578,4144,76.80551147460938
1748316217.925752,4152,53.38899230957031
1748316251.6668358,4160,74.76473999023438
1748316285.3470645,4168,24.052478790283203
1748316318.3358266,4176,55.78606414794922
1748316383.9624527,4192,25.59504508972168
1748316485.021253,4216,9.011107444763184
1748316517.7610748,4224,0.3455212116241455
1748316549.7110572,4232,13.60351848602295
1748316613.0544412,4248,-43.01420593261719
1748316645.8734624,4256,46.15693283081055
1748316678.717553,4264,12.054672241210938
1748316709.229562,4272,67.79649353027344
1748316742.1114876,4280,16.50326156616211
1748316776.0106473,4288,55.50720977783203
1748316809.841462,4296,22.7808895111084
1748316841.8089561,4304,73.1918716430664
1748316873.9827754,4312,51.59493637084961
1748316906.745811,4320,9.167976379394531
1748316940.4538605,4328,-5.726221561431885
1748316975.0366895,4336,31.161027908325195
1748317007.1929312,4344,20.319944381713867
1748317038.5554526,4352,71.32687377929688
1748317072.3538363,4360,32.510658264160156
1748317138.38807,4376,31.659671783447266
1748317171.318533,4384,32.38165283203125
1748317203.3968735,4392,-7.583675861358643
1748317267.7206917,4408,-0.0045087821781635284
1748317331.3210502,4424,-9.998048782348633
1748317364.136156,4432,35.1971321105957
1748317394.6767576,4440,25.97172737121582
1748317425.552682,4448,25.070173263549805
1748317457.2317574,4456,-92.01478576660156
1748317520.7201595,4472,56.88874435424805
1748317553.0779326,4480,71.22107696533203
1748317584.0018797,4488,-6.8646697998046875
1748317615.8855171,4496,-25.186092376708984
1748317649.2303214,4504,68.3164291381836
1748317683.0142224,4512,-93.88307189941406
1748317715.8641484,4520,-44.21249008178711
1748317784.3299215,4536,41.60704803466797
1748317816.237401,4544,64.38939666748047
1748317846.5523193,4552,61.43019485473633
1748317877.788008,4560,87.72506713867188
1748317910.543196,4568,26.188570022583008
1748317944.3818204,4576,-36.648319244384766
1748317976.5989091,4584,54.36677551269531
1748318010.5126736,4592,6.3788557052612305
1748318075.4656417,4608,42.309993743896484
1748318108.275305,4616,57.176883697509766
1748318142.1113844,4624,-47.89673614501953
1748318240.1200159,4648,-98.3375015258789
1748318368.1507232,4680,40.33445358276367
1748318400.148848,4688,18.61349868774414
1748318433.8934474,4696,15.287932395935059
1748318500.6688128,4712,24.36612892150879
1748318532.8274734,4720,26.602876663208008
1748318566.5278845,4728,42.62492752075195
1748318599.6141248,4736,-43.914859771728516
1748318630.8032146,4744,56.39057922363281
1748318663.568566,4752,18.482711791992188
1748318697.205231,4760,-22.370887756347656
1748318730.0205271,4768,4.79874324798584
1748318762.9060197,4776,56.051475524902344
1748318794.3304343,4784,41.945091247558594
1748318827.8755782,4792,13.441235542297363
1748318860.7168043,4800,7.420024394989014
1748318923.3605251,4816,6.569993019104004
1748318956.1761281,4824,-39.62897872924805
1748318990.007133,4832,17.919841766357422
1748319023.535942,4840,32.55923843383789
1748319054.6912625,4848,28.757158279418945
1748319088.2254298,4856,31.69630241394043
1748319120.2877767,4864,17.9228458404541
1748319153.4174902,4872,24.90679168701172
1748319185.529388,4880,64.80416107177734
1748319218.5101993,4888,30.781667709350586
1748319285.1728346,4904,9.372987747192383
1748319318.000318,4912,73.96155548095703
1748319350.9860277,4920,3.9215290546417236
1748319383.1681423,4928,40.72690200805664
1748319417.0147223,4936,-2.996506690979004
1748319449.1154687,4944,38.06317901611328
1748319482.8124602,4952,18.751182556152344
1748319514.1671796,4960,43.2134895324707
1748319545.5949948,4968,23.066598892211914
1748319578.382517,4976,70.59649658203125
1748319610.7306526,4984,7.632001876831055
1748319641.9296012,4992,97.78104400634766
1748319706.9843464,5008,-6.16238260269165
1748319738.2477214,5016,7.910041332244873
1748319771.1288545,5024,8.143180847167969
1748319803.2564852,5032,34.48405456542969
1748319837.0312068,5040,81.1113510131836
1748319934.1398628,5064,41.847721099853516
1748319966.4546068,5072,31.243854522705078
1748319999.5816605,5080,22.166418075561523
1748320032.41588,5088,7.549177169799805
1748320064.0018268,5096,-94.94966125488281
1748320097.9512165,5104,37.816307067871094
1748320166.3229542,5120,43.5089111328125
1748320198.3676803,5128,51.259647369384766
1748320231.2704992,5136,14.307045936584473
1748320264.2478015,5144,29.465044021606445
1748320296.474052,5152,72.02088928222656
1748320327.681903,5160,14.468189239501953
1748320361.4392836,5168,46.26116943359375
1748320394.5444577,5176,25.954242706298828
1748320461.9920783,5192,40.36973571777344
1748320496.4920304,5200,64.09138488769531
1748320563.9804893,5216,39.34712600708008
1748320596.0689044,5224,-90.83920288085938
1748320628.7984686,5232,50.845333099365234
1748320662.5293143,5240,57.49533462524414
1748320696.3007646,5248,-5.029813766479492
1748320795.5778947,5272,-69.49849700927734
1748320829.3280666,5280,20.610885620117188
1748320862.8407784,5288,49.733062744140625
1748320895.0138426,5296,24.288522720336914
1748320962.401839,5312,19.232454299926758
1748321028.15855,5328,60.13681411743164
1748321095.927226,5344,23.655954360961914
1748321164.2099345,5360,52.72349166870117
1748321199.3666265,5368,39.79877471923828
1748321232.3685615,5376,9.17780876159668
1748321266.1334357,5384,21.28935432434082
1748321299.0324938,5392,65.04795837402344
1748321363.247429,5408,28.293407440185547
1748321396.2046797,5416,22.762493133544922
1748321430.7405083,5424,50.953468322753906
1748321463.7881982,5432,14.589337348937988
1748321498.331478,5440,-18.314327239990234
1748321531.183428,5448,6.724233627319336
1748321595.9179275,5464,52.84978103637695
1748321628.78115,5472,17.797853469848633
1748321663.2805786,5480,83.56645202636719
1748321695.9264185,5488,-22.884849548339844
1748321759.9868078,5504,-11.947162628173828
1748321794.4185457,5512,5.204178333282471
1748321826.6109867,5520,-39.54454040527344
1748321860.3774402,5528,7.862480640411377
1748321928.0846725,5544,-9.642329216003418
1748321960.861684,5552,-21.135549545288086
1748321993.7321181,5560,-15.616952896118164
1748322027.609794,5568,-72.45244598388672
1748322062.3095527,5576,38.20280456542969
1748322096.9567597,5584,-51.023841857910156
1748322130.773417,5592,21.929838180541992
1748322163.9576864,5600,12.534599304199219
1748322200.1906505,5608,37.276126861572266
1748322267.0361412,5624,-12.133466720581055
1748322301.4640887,5632,11.748019218444824
1748322366.5107849,5648,-96.60045623779297
1748322399.4222383,5656,12.519111633300781
1748322434.0104916,5664,23.350223541259766
1748322466.9964445,5672,-39.080135345458984
1748322502.389889,5680,-18.94524383544922
1748322536.08722,5688,-13.159822463989258
1748322570.4644206,5696,15.506031036376953
1748322601.950099,5704,1.421164631843567
1748322634.1491437,5712,-90.48589324951172
1748322701.774851,5728,-2.7690987586975098
1748322736.51507,5736,11.21310806274414
1748322770.1866705,5744,34.903465270996094
1748322802.1774123,5752,81.51872253417969
1748322836.0439062,5760,-8.654291152954102
1748322869.0085764,5768,-41.27839660644531
1748322902.5805604,5776,57.68818283081055
1748322936.987949,5784,-32.87492370605469
1748322969.85793,5792,-14.542328834533691
1748323001.7931983,5800,68.57493591308594
1748323034.700741,5808,-14.133767127990723
1748323068.5144603,5816,-61.004722595214844
1748323103.0698245,5824,13.045987129211426
1748323135.123132,5832,5.256803035736084
1748323169.523915,5840,17.815858840942383
1748323203.1767185,5848,19.970802307128906
1748323236.7851062,5856,-45.70535659790039
1748323267.9288654,5864,-18.51993751525879
1748323302.3220491,5872,36.721317291259766
1748323333.335383,5880,-89.66889190673828
1748323365.077599,5888,12.889486312866211
1748323399.214548,5896,-24.65946388244629
1748323467.2786028,5912,37.2370491027832
1748323501.483378,5920,58.18824768066406
1748323533.4789002,5928,-19.21323013305664
1748323600.114311,5944,-7.143955707550049
1748323634.47662,5952,-23.51249122619629
1748323669.0155168,5960,-68.88129425048828
1748323700.509759,5968,57.044273376464844
1748323734.148909,5976,32.585411071777344
1748323896.6530306,6016,-83.53057098388672
1748323930.2985349,6024,-9.505681991577148
1748323964.66975,6032,44.269256591796875
1748324032.8792975,6048,-66.11854553222656
1748324065.5186253,6056,62.8466796875
1748324098.129657,6064,52.692115783691406
1748324130.7234612,6072,-83.15376281738281
1748324163.2848625,6080,62.166683197021484
1748324230.9227772,6096,19.638734817504883
1748324264.5603487,6104,-23.133134841918945
1748324295.9053013,6112,-43.27537155151367
1748324329.6940467,6120,15.455394744873047
1748324363.262144,6128,-26.8929386138916
1748324398.53307,6136,43.18108367919922
1748324431.518065,6144,-92.90996551513672
1748324466.2512698,6152,32.9287223815918
1748324499.867199,6160,15.047224044799805
1748324533.7955673,6168,-86.16608428955078
1748324568.5159335,6176,33.03986740112305
1748324603.20308,6184,12.237791061401367
1748324638.5393195,6192,-53.634368896484375
1748324705.1612406,6208,0.5594861507415771
1748324738.9794252,6216,-77.96985626220703
1748324773.4986627,6224,-26.763093948364258
1748324807.1556287,6232,32.25370788574219
1748324840.8878958,6240,-58.53154373168945
1748324873.9451594,6248,13.77687931060791
1748324907.6976624,6256,53.3157958984375
1748324940.581872,6264,-46.64961242675781
1748324974.5344234,6272,-4.6764116287231445
1748325073.3422625,6296,1.4112212657928467
1748325104.656352,6304,-87.39593505859375
1748325138.2628334,6312,-19.357540130615234
1748325173.0311713,6320,0.15921802818775177
1748325206.8308275,6328,-62.786407470703125
1748325239.0122478,6336,-84.11940002441406
1748325306.6277466,6352,-59.542842864990234
1748325338.2217007,6360,-37.600223541259766
1748325372.055176,6368,14.427070617675781
1748325407.4305332,6376,8.417220115661621
1748325441.9137652,6384,-7.303954601287842
1748325475.9543915,6392,19.923633575439453
1748325508.7576222,6400,13.865570068359375
1748325542.4876137,6408,33.408634185791016
1748325609.4755697,6424,-91.52583312988281
1748325644.2313278,6432,-65.98249816894531
1748325679.635412,6440,9.660823822021484
1748325711.7409804,6448,-7.13838005065918
1748325747.1462822,6456,-58.61973190307617
1748325782.5585613,6464,-38.18718338012695
1748325815.748896,6472,22.177255630493164
1748325850.9779193,6480,-27.985519409179688
1748325884.1107945,6488,0.0767165869474411
1748325917.8184416,6496,-22.682283401489258
1748325983.802693,6512,60.55113220214844
1748326018.351326,6520,-32.840980529785156
1748326050.4778085,6528,-22.704118728637695
1748326116.4379673,6544,-30.287158966064453
1748326151.9319644,6552,75.81090545654297
1748326184.970766,6560,19.62309455871582
1748326217.9773376,6568,-59.72104263305664
1748326251.818683,6576,31.32720947265625
1748326283.981458,6584,-80.87466430664062
1748326320.0722873,6592,-19.17549705505371
1748326355.4195058,6600,-30.074268341064453
1748326389.9631732,6608,-10.406468391418457
1748326425.3234951,6616,-81.13146209716797
1748326458.926652,6624,-34.464637756347656
1748326493.4190924,6632,30.96460723876953
1748326525.5030782,6640,-41.48378372192383
1748326558.2193143,6648,-40.47066116333008
1748326627.570317,6664,-92.57577514648438
1748326660.5773563,6672,2.096813201904297
1748326694.31154,6680,4.529570579528809
1748326728.8722615,6688,54.25602722167969
1748326762.709462,6696,-36.38316345214844
1748326794.0294912,6704,-74.93358612060547
1748326860.7751231,6720,-7.390700817108154
1748326892.105951,6728,39.737117767333984
1748326960.6424832,6744,-63.906471252441406
1748326992.7947855,6752,-91.68508911132812
1748327060.1451306,6768,17.94447135925293
1748327129.0582676,6784,53.870418548583984
1748327227.8080661,6808,-61.66879653930664
1748327262.204952,6816,-3.1433265209198
1748327361.946316,6840,-72.2516860961914
1748327395.759893,6848,39.42240524291992
1748327431.1071563,6856,-11.636725425720215
1748327463.403369,6864,35.33198165893555
1748327498.8130112,6872,-60.197383880615234
1748327567.095973,6888,38.39786911010742
1748327599.2908635,6896,-91.21942901611328
1748327635.4540367,6904,40.33392333984375
1748327738.9459536,6928,-14.983945846557617
1748327773.6799352,6936,-19.967552185058594
1748327844.651452,6952,-45.10590362548828
