step,x,y
160,11.325262483343602,-8.60236923275533
161,11.343650987276227,-8.680227198407604
162,11.366560135576636,-8.777567668816666
163,11.389137792363961,-8.874985485735586
164,11.41114278700953,-8.972534134665274
165,11.432355403293123,-9.070258004878065
166,11.452575029165075,-9.168191982129873
167,11.471618198682684,-9.266361324125521
168,11.49268160075587,-9.384496686543125
169,11.50551745523094,-9.463459670404822
170,11.522782861094932,-9.582208921723465
171,11.532872145781093,-9.661569420860985
172,11.545725129715233,-9.780876313870653
173,11.55269365760169,-9.860571323520116
174,11.559516600152158,-9.960336373051451
175,11.564159760201653,-10.060226457708692
176,11.5665431054549,-10.160195851452215
177,11.566594761828837,-10.260193507483296
178,11.56425059928297,-10.360163575053143
179,11.559453854433933,-10.460045896305902
180,11.552155829334804,-10.559776567533318
181,11.542356596317806,-10.65929270888635
182,11.530189902146278,-10.758547677657335
183,11.51594317419151,-10.85752602250687
184,11.499876384225098,-10.956225610327243
185,11.482268060954048,-11.054662342291216
186,11.463518253996062,-11.152888450048593
187,11.44795828661584,-11.231360574087342
188,11.428102872976092,-11.32936952360168
189,11.404098440725257,-11.446944124536092
190,11.388216936825525,-11.525351871079634
191,11.364907745600604,-11.64306605408491
192,11.346210990086965,-11.741302390995498
193,11.3284016737577,-11.839703331659592
194,11.31162336346152,-11.938285234841747
195,11.295874681613194,-12.037036929654873
196,11.280987397788635,-12.135922343024415
197,11.26664213803777,-12.234888001599435
198,11.25251131831256,-12.333884564650482
199,11.238298433514782,-12.432869359673852
200,11.223735200598139,-12.531803139847804
201,11.208578850952083,-12.630647676219935
202,11.189300645657983,-12.749088359799057
203,11.172096144593748,-12.847596702621717
204,11.157459219567095,-12.92624593431884
205,11.137937453255725,-13.024321029475006
206,11.116919575162507,-13.122086236241302
207,11.09427612358677,-13.219487594010111
208,11.069891817336496,-13.316467593909373
209,11.043664582041423,-13.412965326929518
210,11.015504669893344,-13.508916703836935
211,10.985333859481031,-13.60425472479923
212,10.953084724745855,-13.698909781392395
213,10.918699964016282,-13.792809977482415
214,10.882131781656588,-13.885881458555557
215,10.843341316146354,-13.978048741556899
216,10.802298109445198,-14.069235039296608
217,10.758979613333622,-14.159362575087648
218,10.703973275772904,-14.266007543110888
219,10.665463377434328,-14.336127102599388
220,10.625481404284361,-14.405417804342376
221,10.562753662116922,-14.507711408523546
222,10.50796673883744,-14.591364116156429
223,10.450911542303313,-14.67348642958193
224,10.379481828536182,-14.769904598674197
225,10.34257106378062,-14.817206950961594
226,10.266467187278431,-14.909980789963713
227,10.200938410560282,-14.985515758105892
228,10.133829665204876,-15.05965153197123
229,10.065452790556922,-15.132620045816905
230,9.99607713566976,-15.204640152411395
231,9.911841154312073,-15.290104540334813
232,9.855239303310972,-15.346639622188087
233,9.7841297552795,-15.41694903710584
234,9.71277327797061,-15.487007929648277
235,9.641337341241327,-15.55698583238629
236,9.555697927699768,-15.641044662967607
237,9.49870435409356,-15.69718494400428
238,9.427578001520441,-15.767477475672989
239,9.342304331014192,-15.851907333990546
240,9.285401135800614,-15.908139215552843
241,9.21404849774545,-15.978201922957558
242,9.142288066062177,-16.04784673277071
243,9.069967129541984,-16.116909114021084
244,8.996951060559416,-16.18523591221968
245,8.923122400813808,-16.252683607149258
246,8.848379932332868,-16.319116953775737
247,8.757362811587866,-16.397318228306233
248,8.680327785461298,-16.46107832848794
249,8.617881714278823,-16.51108203732437
250,8.538764488663986,-16.57223878059976
251,8.458439099511345,-16.631799517860554
252,8.376882974643728,-16.689663294158336
253,8.277374351361454,-16.756724269610636
254,8.210038644028254,-16.799918266458175
255,8.124753552647903,-16.852129256167213
256,8.038242602588388,-16.902282674591493
257,7.950527424707483,-16.950298658969583
258,7.8616365892384525,-16.996101339537635
259,7.771605054347615,-17.039618801389175
260,7.680473647862537,-17.080783052965835
261,7.588288580808654,-17.119529998523017
262,7.495100991292326,-17.155799412630397
263,7.400966517202382,-17.189534915322028
264,7.305944896164957,-17.220683946939303
265,7.210099591173342,-17.249197742034077
266,7.113497440321892,-17.27503130194299
267,6.996674417773756,-17.30243582946557
268,6.918304883714952,-17.318496380053947
269,6.819862184053084,-17.33605646604449
270,6.720957494756854,-17.350793386450288
271,6.6216700131990915,-17.36268050995404
272,6.522080633009799,-17.371694774690564
273,6.422271721979056,-17.377816650447425
274,6.322326913204207,-17.38103009975606
275,6.222330902182397,-17.381323241434217
276,6.122367720214128,-17.378734903923792
277,6.022509697702956,-17.373458395272277
278,5.922798568019734,-17.36588611633291
279,5.823239586015355,-17.35651569662786
280,5.703943779670257,-17.34354246943717
281,5.624494494980664,-17.334172613072056
282,5.525240846843622,-17.321978332607944
283,5.426015469702692,-17.309555613621967
284,5.3267813540226046,-17.297203024980277
285,5.227505530183579,-17.28519085409917
286,5.12816070599715,-17.273764378503245
287,5.028726344365115,-17.263146595400485
288,4.9291893162195315,-17.25354051086372
289,4.829544231229315,-17.245131070091972
290,4.749751737727179,-17.23937886245448
291,4.629947363586795,-17.232561172238498
292,4.530023702423891,-17.228685352380463
293,4.430049314311566,-17.22646907884606
294,4.330053080727361,-17.225679559146982
295,4.230053713615604,-17.22593689612555
296,4.130058081338638,-17.226860738318166
297,4.030065870582905,-17.228107914812444
298,3.930073825919056,-17.229368648990466
299,3.8300788333802984,-17.230362714224782
300,3.7300801252971687,-17.230836208171258
301,3.630080817773015,-17.23055883183632
302,3.530088938795685,-17.22932158200692
303,3.4301180668739737,-17.226934783146586
304,3.3301876723143335,-17.223226398740366
305,3.2303232326189337,-17.218040573191022
306,3.110617143005185,-17.209676288803024
307,3.030920624930129,-17.202722354060832
308,2.931457330731769,-17.192389947581272
309,2.8322125545070813,-17.180136545972452
310,2.713479998481947,-17.162763438598255
311,2.6345887429463413,-17.149496637266818
312,2.516724764024053,-17.126975460017064
313,2.4385117860027323,-17.11016637494215
314,2.3412109343870533,-17.08709939168269
315,2.2444645393780585,-17.06180663540495
316,2.1482647218571693,-17.034506606804502
317,2.0334388283375917,-16.99965448968511
318,1.9571744759494198,-16.975494294783374
319,1.8620673197369273,-16.94459780119437
320,1.7860935733263623,-16.919538155809086
321,1.6911812748879076,-16.888047598865146
