Wall time,Step,Value
1747896387.1779423,3584,-256.0
1747896453.4383304,3592,-256.0
1747896486.6423461,3596,-256.0
1747896586.203228,3608,-256.0
1747896619.0196297,3612,-256.0
1747896685.3357759,3620,-256.0
1747896751.4858277,3628,-256.0
1747896784.5275013,3632,-256.0
1747896817.604196,3636,-256.0
1747896883.8713505,3644,-256.0
1747896917.0768747,3648,-256.0
1747896983.046328,3656,-256.0
1747897015.9486728,3660,-256.0
1747897082.3538957,3668,-256.0
1747897148.1039782,3676,-256.0
1747897181.1356196,3680,-256.0
1747897247.275813,3688,-256.0
1747897313.7258718,3696,-256.0
1747897446.0556924,3712,-256.0
1747897479.3744543,3716,-256.0
1747897512.3054442,3720,-256.0
1747897545.444153,3724,-256.0
1747897578.6068232,3728,-256.0
1747897611.70067,3732,-256.0
1747897644.9954326,3736,-256.0
1747897711.0179892,3744,-256.0
1747897843.7413437,3760,-256.0
1747897909.797046,3768,-256.0
1747897942.892169,3772,-256.0
1747898042.0873563,3784,-256.0
1747898174.5966368,3800,-256.0
1747898273.938277,3812,-256.0
1747898340.3662324,3820,-256.0
1747898373.5936418,3824,-256.0
1747898406.7003083,3828,-256.0
1747898538.909242,3844,-256.0
1747898572.1524909,3848,-256.0
1747898605.463102,3852,-256.0
1747898638.543285,3856,-256.0
1747898671.8232355,3860,-256.0
1747898704.8983982,3864,-256.0
1747898771.1536129,3872,-256.0
1747898804.2957046,3876,-256.0
1747898903.4108467,3888,-256.0
1747899068.909061,3908,-256.0
1747899135.173296,3916,-256.0
1747899168.414588,3920,-256.0
1747899234.7203755,3928,-256.0
1747899267.8064342,3932,-256.0
1747899400.3811693,3948,-256.0
1747899466.2359881,3956,-256.0
1747899499.310796,3960,-256.0
1747899532.6176827,3964,-256.0
1747899599.0466967,3972,-256.0
1747899665.472318,3980,-256.0
1747899698.5581276,3984,-256.0
1747899731.8189156,3988,-256.0
1747899798.082769,3996,-256.0
1747899831.254215,4000,-256.0
1747899897.6431875,4008,-256.0
1747899930.5526485,4012,-256.0
1747899963.6987445,4016,-256.0
1747899996.9586427,4020,-256.0
1747900030.229024,4024,-256.0
1747900063.3986993,4028,-256.0
1747900229.4667459,4048,-256.0
1747900295.7264054,4056,-256.0
1747900361.9048793,4064,-256.0
1747900395.111903,4068,-256.0
1747900428.3598714,4072,-256.0
1747900594.4351196,4092,-256.0
1747900727.3895354,4108,-256.0
1747900793.6382961,4116,-256.0
1747900826.6414437,4120,-256.0
1747901025.5824497,4144,-256.0
1747901058.5167594,4148,-256.0
1747901091.5198932,4152,-256.0
1747901124.6331494,4156,-256.0
1747901157.7882555,4160,-256.0
1747901290.470961,4176,-256.0
1747901356.518694,4184,-256.0
1747901389.762872,4188,-256.0
1747901588.1133037,4212,-256.0
1747901621.2634706,4216,-256.0
1747901720.8148944,4228,-256.0
1747901786.7382421,4236,-256.0
1747901819.8428328,4240,-256.0
1747901853.0012205,4244,-256.0
1747901919.502648,4252,-256.0
1747902018.8534882,4264,-256.0
1747902051.9568644,4268,-256.0
1747902085.12047,4272,-256.0
1747902151.4430966,4280,-256.0
1747902184.74308,4284,-256.0
1747902217.9117064,4288,-256.0
1747902251.1544755,4292,-256.0
1747902284.2970788,4296,-256.0
1747902317.5112853,4300,-256.0
1747902416.9981146,4312,-256.0
1747902450.0577805,4316,-256.0
1747902516.3502767,4324,-256.0
1747902549.5800567,4328,-256.0
1747902582.5878987,4332,-256.0
1747902682.121275,4344,-256.0
1747902715.091512,4348,-256.0
1747902748.3224146,4352,-256.0
1747902881.105752,4368,-256.0
1747902913.8996916,4372,-256.0
1747902946.530244,4376,-256.0
1747903111.9139044,4396,-256.0
1747903178.113111,4404,-256.0
1747903244.3932853,4412,-256.0
1747903277.5962086,4416,-256.0
1747903310.6410093,4420,-256.0
1747903409.8213258,4432,-256.0
1747903443.0265737,4436,-256.0
1747903476.0081701,4440,-256.0
1747903509.1944325,4444,-256.0
1747903542.2652855,4448,-256.0
1747903575.2437367,4452,-256.0
1747903608.268388,4456,-256.0
1747903641.3082957,4460,-256.0
1747903707.82347,4468,-256.0
1747903807.0430324,4480,-256.0
1747903873.2532237,4488,-256.0
1747903906.590692,4492,-256.0
1747904005.9316123,4504,-256.0
1747904039.1312442,4508,-256.0
1747904105.3049498,4516,-256.0
1747904138.4986038,4520,-256.0
1747904171.7053237,4524,-256.0
1747904204.828592,4528,-256.0
1747904237.9718232,4532,-256.0
1747904304.154672,4540,-256.0
1747904337.395024,4544,-256.0
1747904370.5760837,4548,-256.0
1747904403.790908,4552,-256.0
1747904469.7346375,4560,-256.0
1747904568.9150963,4572,-256.0
1747904668.168798,4584,-256.0
1747904701.284901,4588,-256.0
1747904767.2852447,4596,-256.0
1747904800.4927418,4600,-256.0
1747904833.7535567,4604,-256.0
1747904866.922422,4608,-256.0
1747904900.2558107,4612,-256.0
1747904933.357904,4616,-256.0
1747904999.6010792,4624,-256.0
1747905132.133757,4640,-256.0
1747905165.2576854,4644,-256.0
1747905231.3807173,4652,-256.0
1747905297.5726383,4660,-256.0
1747905363.8089168,4668,-256.0
1747905396.907296,4672,-256.0
1747905595.935869,4696,-256.0
1747905629.1159527,4700,-256.0
1747905695.3643024,4708,-256.0
1747905728.2861278,4712,-256.0
1747905761.4718041,4716,-256.0
1747905894.130215,4732,-256.0
1747905960.3916657,4740,-256.0
1747906026.589378,4748,-256.0
1747906092.9214463,4756,-256.0
1747906126.032563,4760,-256.0
1747906159.1225195,4764,-256.0
1747906258.5686471,4776,-256.0
1747906291.4819834,4780,-256.0
1747906324.672676,4784,-256.0
1747906390.9667635,4792,-256.0
1747906424.2352965,4796,-256.0
1747906523.9057224,4808,-256.0
1747906556.7732167,4812,-256.0
1747906656.1655095,4824,-256.0
1747906689.3083653,4828,-256.0
1747906722.6911035,4832,-256.0
1747906788.7497296,4840,-256.0
1747906921.3522692,4856,-256.0
1747906954.6379879,4860,-256.0
1747906987.737328,4864,-256.0
1747907053.991408,4872,-256.0
1747907087.0539508,4876,-256.0
1747907219.6605594,4892,-256.0
1747907252.7650208,4896,-256.0
1747907318.7824879,4904,-256.0
1747907418.2943153,4916,-256.0
1747907451.6969318,4920,-256.0
1747907550.9951985,4932,-256.0
1747907584.2323585,4936,-256.0
1747907749.4514298,4956,-256.0
1747907815.4561632,4964,-256.0
1747907848.6209316,4968,-256.0
1747907881.8879547,4972,-256.0
1747907914.9184813,4976,-256.0
1747907948.0592077,4980,-256.0
1747907981.3133903,4984,-256.0
1747908014.5133183,4988,-256.0
1747908113.865535,5000,-256.0
1747908146.856641,5004,-256.0
1747908179.8330302,5008,-256.0
1747908212.9251084,5012,-256.0
1747908279.3224168,5020,-256.0
1747908345.7877095,5028,-256.0
1747908378.7359781,5032,-256.0
1747908477.9057117,5044,-256.0
1747908510.8391085,5048,-256.0
1747908609.9547536,5060,-256.0
1747908709.46292,5072,-256.0
1747908842.0922823,5088,-256.0
1747909008.0620325,5108,-256.0
1747909041.15942,5112,-256.0
1747909074.3675048,5116,-256.0
1747909140.2516987,5124,-256.0
1747909206.6243756,5132,-256.0
1747909306.0323038,5144,-256.0
1747909405.3678706,5156,-256.0
1747909471.6587408,5164,-256.0
1747909571.3139699,5176,-256.0
1747909670.39099,5188,-256.0
1747909736.331683,5196,-256.0
1747909769.3363662,5200,-256.0
1747909835.7079096,5208,-256.0
1747909868.8235984,5212,-256.0
1747910001.1404688,5228,-256.0
1747910133.7980974,5244,-256.0
1747910265.60917,5260,-256.0
1747910298.5849397,5264,-256.0
1747910463.8616288,5284,-256.0
1747910529.6215296,5292,-256.0
1747910562.520917,5296,-256.0
1747910628.5706325,5304,-256.0
1747910661.8391335,5308,-256.0
1747910728.3577116,5316,-256.0
1747910960.088028,5344,-256.0
1747911258.8489692,5380,-256.0
1747911291.9198422,5384,-256.0
1747911357.9672706,5392,-256.0
1747911391.160005,5396,-256.0
1747911490.415506,5408,-256.0
1747911523.4619439,5412,-256.0
1747911589.8686574,5420,-256.0
1747911722.647155,5436,-256.0
1747911789.0099351,5444,-256.0
1747911921.4967039,5460,-256.0
1747911954.7883024,5464,-256.0
1747911987.7523024,5468,-256.0
1747912020.719093,5472,-256.0
1747912053.6167474,5476,-256.0
1747912186.193253,5492,-256.0
1747912219.4936426,5496,-256.0
1747912285.7446938,5504,-256.0
1747912318.6944509,5508,-256.0
1747912450.9574776,5524,-256.0
1747912484.1748145,5528,-256.0
1747912616.5126677,5544,-256.0
1747912649.480672,5548,-256.0
1747912781.6526644,5564,-256.0
1747912881.1778023,5576,-256.0
1747912980.7138767,5588,-256.0
1747913013.7280939,5592,-256.0
1747913079.910433,5600,-256.0
1747913112.9463322,5604,-256.0
1747913212.1732364,5616,-256.0
1747913278.0222628,5624,-256.0
1747913541.256124,5656,-256.0
1747913640.6768093,5668,-256.0
1747913673.8722491,5672,-256.0
1747913740.030203,5680,-256.0
1747913806.2072387,5688,-256.0
1747913839.3579738,5692,-256.0
1747914137.1236775,5728,-256.0
1747914170.181827,5732,-256.0
1747914203.2379246,5736,-256.0
1747914236.1100895,5740,-256.0
1747914302.1711798,5748,-256.0
1747914368.2664397,5756,-256.0
1747914401.1336012,5760,-256.0
1747914433.957812,5764,-256.0
1747914467.1269653,5768,-256.0
1747914566.5374815,5780,-256.0
1747914632.885516,5788,-256.0
1747914666.3192973,5792,-256.0
1747914699.5696373,5796,-256.0
1747914732.8843138,5800,-256.0
1747914765.7572403,5804,-256.0
1747914798.7736053,5808,-256.0
1747914831.7294474,5812,-256.0
1747914898.0897639,5820,-256.0
1747914931.224266,5824,-256.0
1747914964.4753346,5828,-256.0
1747914997.6825502,5832,-256.0
1747915030.7821107,5836,-256.0
1747915063.6605666,5840,-256.0
1747915096.6353047,5844,-256.0
1747915129.853031,5848,-256.0
1747915163.118813,5852,-256.0
1747915196.2304513,5856,-256.0
1747915229.2414975,5860,-256.0
