step,angular_command
0,-0.08151934146881103
1,-0.18446796655654907
2,-0.24447440171241758
3,-0.32682700102329254
4,-0.2978358363246918
5,-0.3289695031042099
6,-0.3196319036301613
7,-0.26896860548174856
8,-0.13997327679218385
9,0.012936596317340204
10,0.08858556446460335
11,0.12883423147518647
12,0.05705379907830007
13,0.11978375837386065
14,0.14733758665746738
15,0.1959011174076637
16,0.0414353849275597
17,0.00011958671098765208
18,0.08411917879919281
19,0.08720904992340056
20,0.06944106131218507
21,0.045835718776741065
22,0.1606810467304497
23,0.0684261166853901
24,0.036011643276834225
25,0.10541685714955788
26,0.05582829521343075
27,0.022791846537306648
28,0.14005473033646773
29,0.1844128801747364
30,0.1916875366396647
31,0.196569461804515
32,0.13048866383961846
33,0.07946905972969935
34,-0.03644825480690912
35,-0.08136687848585766
36,-0.13535665791762416
37,-0.26051525597843306
38,-0.32242019799899
39,-0.3382656105288432
40,-0.3342943816930052
41,-0.30249578711241454
42,-0.31380022237494565
43,-0.346122466215059
44,-0.33092667250036734
45,-0.23231003420293006
46,-0.17838537311273583
47,-0.04550638825697141
48,0.00031230204600387473
49,-0.03366870559941922
50,0.043013757324379315
51,0.012360306431167464
52,0.00599906051607847
53,-0.02147781110687709
54,0.004948461007887529
55,-0.01738621566070111
56,0.09240152198710944
57,-0.0723939952150262
58,0.003960148311983186
59,-0.060773290125398394
60,-0.12392648046166498
61,-0.18173886129722555
62,-0.166926377541084
63,-0.053700032798827915
64,-0.018815069474644317
65,-0.06952308948289036
66,0.1064848409611436
67,0.22842692877480553
68,0.27111169379890376
69,0.39151914196569015
70,0.4680174022331913
71,0.4487990518997665
72,0.5383626487268397
73,0.5490084535369646
74,0.4886738799554665
75,0.4142850974976809
76,0.22918574937640163
77,0.03737837523143463
78,-0.012729568631006476
79,-0.014075304910925266
80,0.05598546406450761
81,0.09752694555695876
82,0.11154838752749777
83,0.15434835400583596
84,0.06773814094545022
85,-0.029197258028019438
86,-0.10291140336875149
87,-0.11868556679645001
88,-0.16809214491596988
89,-0.14400110728806076
90,-0.1507688717155265
91,-0.21423394374807925
92,-0.23193060184451117
93,-0.16144090967826566
94,-0.2101865177772121
95,-0.2931276694730096
96,-0.21717998733685623
97,-0.26158938353654093
98,-0.1687495694237693
99,-0.14329129357878573
100,-0.11939205159565751
101,-0.11870115946605464
102,-0.059779268161577595
103,-0.04357700632255358
104,0.0476267609956984
105,0.16216457007072238
106,0.20972044847825475
107,0.22606829313132676
108,0.20439384336655791
109,0.21803957888255338
110,0.16860942858595523
111,0.14517496747471104
112,0.1270910956550444
113,0.10601806994896762
114,0.16559677968060119
115,0.14132518524671195
116,0.2784379906288904
117,0.3207433860284572
118,0.42504714414951594
119,0.445030794936758
120,0.35133493043863695
121,0.2969732812893266
122,0.18423416885696967
123,0.18266487639222723
124,0.2713209754700653
125,0.33765819833006805
126,0.3991632264428182
127,0.36350607088218034
128,0.30246522324986186
129,0.25091245282088565
130,0.3353161986259261
131,0.38642965584112676
132,0.4357677318690164
133,0.38982572283611294
134,0.3589762448110771
135,0.3251830755856647
136,0.3167240911156843
137,0.05794155253982908
138,0.05797789750309244
139,-0.1664687397036153
140,-0.24364319755308217
141,-0.2734524897691674
142,-0.22450831774572003
143,-0.45715582242200403
144,-0.47286763101232787
145,-0.5867709916491202
146,-0.5837309997440601
147,-0.540734964491214
148,-0.6193688874611258
149,-0.6137618616837561
150,-0.4285306291712135
151,-0.21757339833706285
152,-0.04025946437290079
153,-0.15901141231536406
154,-0.17704788104390776
155,-0.21808271883911862
156,0.03147857094515483
157,0.029081202976866404
158,0.11196685056197114
159,0.20887263868466244
160,0.28299872356604194
161,0.3180040597375776
162,0.2667901298025829
163,0.2024827804598915
164,0.347618552496393
165,0.3877286182992176
166,0.3458583068854373
167,0.4123229541783266
168,0.47172338275942327
169,0.49731528516792434
170,0.47111550399987123
171,0.3786516219430144
172,0.2775015393681409
173,0.21879862987507953
174,0.20861176769392392
175,0.34383321289539026
176,0.3546357724966981
177,0.2701090764732822
178,0.2717192365936602
179,0.19228422055130356
180,0.10173732972780473
181,0.2915778404041899
182,0.4310351780946394
183,0.39005754593280334
184,0.3096172110963579
185,0.1548521670411131
186,-0.15188540350426527
187,-0.3350206408075541
188,-0.3659746890485719
189,-0.4116210154348914
190,-0.3294254231609913
191,-0.17303043819572614
192,-0.23693923505121728
193,-0.45533145712198797
194,-0.4259669688589115
195,-0.4072183127276815
196,-0.4701681562812032
197,-0.4601091265664131
198,-0.5314163649072192
199,-0.43449009942938477
200,-0.16784415981720596
201,0.06979619225774708
202,0.1404628995323196
203,0.12549147434878452
204,0.35440092682335445
205,0.37422506391650007
206,0.3804912990903049
207,0.3879085688394936
208,0.39845054706154687
209,0.44735821636669726
210,0.3969124196619493
211,0.2203343497768533
212,0.18103197723019562
213,0.26590120848588056
214,0.2474693048954043
215,0.249332725234034
216,0.33937911337518856
217,0.20951707265906447
218,0.048587380563150234
219,-0.1563061723108577
220,-0.2533188933428964
221,-0.313179177245278
222,-0.28913548543110007
223,-0.39497034815786436
224,-0.3879585022477975
225,-0.4260097750349908
226,-0.4283328985995897
227,-0.3790375704644912
228,-0.40824671591869544
229,-0.31627452725058874
230,-0.23388003356973583
231,-0.15870878630284643
232,-0.139571178688436
233,-0.037917923543533155
234,0.07655642715138562
235,0.13967962861984629
236,0.2912248796289241
237,0.36096462589954864
238,0.47721250343043475
239,0.45146339974207883
240,0.44954527208191397
241,0.46705991578387784
242,0.43944220926961597
243,0.5367235544385602
244,0.3682191463454031
245,0.5102674309909765
246,0.4474925568849143
247,0.4666324913308231
248,0.45354598282413133
249,0.2686229925656866
250,0.09821295608214396
251,0.06887312142443955
252,-0.04672886643931658
253,-0.1180106580246267
254,-0.21863996446054618
255,-0.1665718964928886
256,-0.14868458991608524
257,-0.20620483974370413
258,-0.14776053104626274
259,-0.24750654947438833
260,-0.3457743399955362
261,-0.3208560051056018
262,-0.38678295921013645
263,-0.49860501743861163
264,-0.4813167216405837
265,-0.4214157862879731
266,-0.42834687952126344
267,-0.3705827301417559
268,-0.3279734615457394
269,-0.23882314411606756
270,-0.16105705393815495
271,-0.09600710198705514
272,0.015627025288367444
273,0.1568327954465319
274,0.1372211324908255
275,0.12834544886316288
276,0.006043489142415925
277,0.00129178738088469
278,-0.011400111115537662
279,-0.01687956459084531
280,0.10225164468356404
281,0.1974767178564062
282,0.31557515772066047
283,0.381898844821424
284,0.3170732162477766
285,0.26514889364019395
286,0.16495692476831625
287,0.1814240169688257
288,0.19060324842879522
289,0.269079840685969
290,0.3125354871692576
291,0.28280509788588903
292,0.262097072553211
293,0.29212949511021524
294,0.24702281937626108
295,0.3371978961421944
296,0.2673551369801887
297,0.26569356425275503
298,0.15113238376944332
299,0.13033455925979562
300,0.29216411930778463
301,0.3181538299294431
302,0.3059058259825391
303,0.23065343023641285
304,0.15848280454588295
305,-0.03098694259485947
306,-0.0363431775787765
307,-0.06681929309700985
308,-0.13191024358743966
309,-0.15414831069084184
310,-0.11660228390376293
311,-0.23668829156176613
312,-0.3628231653298085
313,-0.412756641517838
314,-0.30780928022417636
315,-0.3219724027388021
316,-0.40473266737172076
317,-0.4163131694749628
318,-0.4629051254718447
319,-0.4561392482688289
320,-0.4723046234845303
321,-0.5631814110397724
322,-0.5274390057408411
323,-0.44097737451181
324,-0.2600268119161291
325,-0.053060957343327414
326,0.06754011215203684
327,0.2969214996795215
328,0.30350757209164403
329,0.3101614067692732
330,0.45476203211321653
331,0.39948614173851366
332,0.3637474627654291
333,0.4275823966614778
334,0.3888463234073582
335,0.3869616467373236
336,0.3624272639584208
337,0.4022325959326987
338,0.4864826202954367
339,0.5814265787994723
340,0.6170685357130669
341,0.5667833821370176
342,0.3951931679473102
343,0.24209428419252688
344,0.042135797070526254
345,-0.09291076015537557
346,-0.16833707239005868
347,-0.3156956790093753
348,-0.3950116287413161
349,-0.31540197238525197
350,-0.28604870809754046
351,-0.23346234253593504
352,-0.2187316613801693
353,-0.23547951163707798
354,-0.24028808422188994
355,-0.4024899163157813
356,-0.5464328756747395
357,-0.5053213816456422
358,-0.4445948468745447
359,-0.2887459520966299
360,-0.033060601068471
361,0.1928604130953015
362,0.34063956533934897
363,0.077168470388118
364,0.2936193744697417
365,0.36749979061392657
366,0.39056529742236334
367,0.46667767464348453
368,0.46272596448123593
369,0.43568072428923943
370,0.475633092695827
371,0.37847391325438845
372,0.40891556233906123
373,0.3043004662148193
374,0.36026365491215634
375,0.3121569728128609
376,0.2116239988745002
377,0.11341098564451174
378,0.04555314314673012
379,-0.0015711757280750527
380,-0.07078132886855071
381,-0.040958644463795275
382,-0.08220571235808183
383,0.08691006035412634
384,0.020380228674051155
385,-0.027356569527640054
386,-0.11908992249899891
387,-0.20541019721223563
388,-0.2479135944284554
389,-0.18560210070871203
390,-0.22471650383178415
391,-0.11653938302311118
392,-0.12608530855416228
393,-0.10788636024164436
394,0.004030058475761669
395,-0.11659734171162014
396,-0.027832968583414712
397,-0.005837753152347434
398,-0.0624269811459857
399,-0.18415210025548284
400,-0.2583208736174061
401,-0.07969082091996348
402,-0.08627364373529448
403,-0.08696841086374864
404,-0.1983231466988623
405,-0.2549144619093269
406,-0.33817014052174
407,-0.3999808516859119
408,-0.4484675527345512
409,-0.4913560927422803
410,-0.24911891583188106
411,-0.14473148971307884
412,-0.059198321428458156
413,0.014364542495616098
414,0.15377500191528148
415,0.20708917354185363
