step,x,y
178,17.033973761387887,-1.531505957969617
179,17.130280830430216,-1.5045827305202362
180,17.226848876831617,-1.478610803660453
181,17.323621404121713,-1.4534107441571182
182,17.420512510618856,-1.42866997790031
183,17.53682431605281,-1.3991477251660547
184,17.63370203057286,-1.3743545992452475
185,17.711124601641796,-1.3542117377183123
186,17.80775029612348,-1.3284546670910065
187,17.884890201877717,-1.3072555139605435
188,18.000258111869663,-1.2742400581771034
189,18.115119386385665,-1.2395042829808858
190,18.19135738986259,-1.215261967334493
191,18.286217291720703,-1.1836174093188998
192,18.38052752047954,-1.1503710040036417
193,18.474218180601273,-1.115417212683971
194,18.567217435403336,-1.0786638203843493
195,18.659452603100487,-1.0400333018314587
196,18.750854226272583,-0.9994702434478056
197,18.84135005411483,-0.956925027734883
198,18.930883335421477,-0.9123896898637683
199,19.01945780690462,-0.8659761407248012
200,19.10711221097765,-0.8178469479682857
201,19.193927577071186,-0.7682194549421141
202,19.280028263831174,-0.717361487568688
203,19.365506715456505,-0.6654642442368374
204,19.450395155472076,-0.612607348056896
205,19.534734004270806,-0.5588776067899572
206,19.618641679721087,-0.5044766311648442
207,19.70223591600037,-0.4495951108868458
208,19.785584566868252,-0.3943412279210785
209,19.86880032872304,-0.3388873221029966
210,19.951985899607955,-0.28338812592204826
211,20.0352053889399,-0.22793981265960905
212,20.11851764908846,-0.17263101226708372
213,20.201971901357368,-0.11753672312981775
214,20.285568259513894,-0.06265826066799762
215,20.385959581721274,0.003080481723336335
216,20.45286051095968,0.046946926064185365
217,20.53638497643589,0.10193472644965558
218,20.61975029348022,0.15716348467166125
219,20.702940422940376,0.2126557684559443
220,20.785915584223996,0.2684688978205876
221,20.868615723123753,0.3246886845413437
222,20.951011046442964,0.38135423965364423
223,21.016700875849452,0.4270142415166922
224,21.114809378212534,0.4961130038980308
225,21.19605550658946,0.5544139140166155
226,21.27670410125734,0.6135383667124783
227,21.3566360341505,0.6736278637287478
228,21.43573727380111,0.7348064465753271
229,21.513898113802963,0.7971816948705687
230,21.591034999716463,0.8608187929492768
231,21.667175517048566,0.9256450612869749
232,21.742432275384,0.991495572121794
233,21.816955336354127,1.0581757006357015
234,21.89097344096508,1.1254162592761905
235,21.96471999435289,1.1929547000866492
236,22.03840872548624,1.2605562567046982
237,22.112233473205265,1.32800918187868
238,22.186368642390885,1.3951206431702539
239,22.26096983831142,1.461713488893332
240,22.336174617158573,1.527623699668043
241,22.41210330917237,1.5926983823098833
242,22.48885988328874,1.6567941936521917
243,22.566532830933067,1.719776105391084
244,22.64519605270325,1.7815164392001503
245,22.724909734949048,1.8418941170970868
246,22.805717177081085,1.900799672754293
247,22.8875995112419,1.9582018732561877
248,22.970499285688266,2.0141246567380344
249,23.054384456079678,2.0685582685274837
250,23.139202152413883,2.1215272618893115
251,23.207704024896852,2.162847855066272
252,23.328929307307106,2.2328728265052646
253,23.39891824929095,2.271621557270237
254,23.487023033344016,2.318922786389208
255,23.593413879549836,2.3744282578426326
256,23.664596738525216,2.410938419442972
257,23.75371793550478,2.4562970847526584
258,23.842864682820803,2.5016055457830575
259,23.931907866633143,2.547117087660001
260,24.020728962769514,2.593060337038715
261,24.109217304802904,2.639640977124175
262,24.19726801861506,2.6870433318998854
263,24.284780477674783,2.735431829132134
264,24.371657165632573,2.7849523525000754
265,24.45780285721591,2.8357334930312192
266,24.54312404708159,2.887887709352297
267,24.627528570788577,2.9415124053704638
268,24.71092537346164,2.9966909330402625
269,24.7932243907724,3.0534935269422863
270,24.874336514105817,3.111978176546332
271,24.954174209873074,3.172190669945058
272,25.032678784852752,3.234131298116079
273,25.109879321320108,3.2976903786594947
274,25.185915088641526,3.362639051235458
275,25.26094877795281,3.428743380548771
276,25.335099938111714,3.495836392228623
277,25.40846591544249,3.5637874152368787
278,25.48116021543985,3.6324566675204424
279,25.55324905966948,3.7017613782221264
280,25.62482229666695,3.7715985765089144
281,25.695958839571922,3.8418806140790087
282,25.766768688834176,3.912491917010203
283,25.837456423896754,3.983225529652149
284,25.908230536987055,4.053872675034928
285,25.99353723492062,4.138268864759081
286,26.050771439321743,4.194163638193333
287,26.122856606209236,4.2634720257855605
288,26.195665073082615,4.3320199629151706
289,26.269263270174935,4.399719238439422
290,26.343655996509415,4.466544416057047
291,26.418826006062158,4.5324940766911395
292,26.49477729932683,4.597542336899442
293,26.57150613793419,4.661671654621422
294,26.648979968487527,4.724898975022872
295,26.727165465640045,4.787244187771544
296,26.806016544211786,4.84874555315806
297,26.885467204797745,4.909470514555226
298,26.965454971117687,4.969486314405964
299,27.045935678083666,5.028839520756089
300,27.12685970370657,5.0875869542062375
301,27.224458462470977,5.1574040442147835
302,27.289762487914643,5.203614189413714
303,27.371573898562808,5.261119732872249
304,27.469833526436457,5.33000402060701
305,27.535268567109135,5.376028496106749
306,27.616844609033137,5.433867290685289
307,27.69804675093344,5.492229644738343
308,27.77874249879636,5.551289941013322
309,27.85880882300899,5.6112004981477
310,27.938158421999024,5.6720570304618665
311,28.016758140935305,5.7338790197416385
312,28.09457561744647,5.796682700433888
313,28.171546767210042,5.860520627623509
314,28.23245035268929,5.912392336070897
315,28.30764493380165,5.978313113375553
316,28.411046272712753,6.0726915786767846
317,28.469191531938158,6.127637491633503
318,28.540982016849856,6.197250481276029
319,28.611861748686994,6.267790812273494
320,28.681916534915327,6.339150655765824
321,28.76509413069167,6.425645657297069
322,28.833949156347515,6.498164434977108
323,28.888906211805143,6.5562998089190785
324,28.95762852598607,6.62894443167669
325,29.026555712436394,6.701394620115075
326,29.109773383467,6.787851228487811
327,29.165686681897277,6.845067284627377
328,29.23619723066287,6.915976877947564
329,29.307513452285257,6.9860758788454085
330,29.379733018192987,7.055243680632502
331,29.45287320495392,7.123437253701395
332,29.526926386056033,7.190638244586041
333,29.601868556481435,7.256846479840995
334,29.677620969421945,7.322126340563801
335,29.754074388817255,7.386584007969124
336,29.83110817688238,7.450347178087292
337,29.90855898368108,7.51360341749562
338,29.986219440654583,7.576602233734175
339,30.063893515763983,7.639584268197207
340,30.141403913641543,7.702767536355643
341,30.218588462636777,7.766348287203594
342,30.29529717242582,7.830502110940499
343,30.371389951880424,7.895385055352945
344,30.446734846820164,7.9611347307823195
345,30.52120668773202,8.027871390742526
346,30.594686060684005,8.095698979954225
347,30.66705853252329,8.164706144664326
348,30.73821407542335,8.234967202182343
349,30.808046646898017,8.306543067950876
350,30.876454054616467,8.379481987737927
351,30.94334359316951,8.453815171075378
352,31.008627187401512,8.529562508648057
353,31.072279298743567,8.606686126211155
354,31.134417173870183,8.68503540145751
355,31.19525342041709,8.764400174234986
356,31.255015981739618,8.844576929077851
357,31.313843744256182,8.925442187869947
358,31.38326176308391,9.023324471996887
359,31.440189191633173,9.105538757366224
360,31.485177208578836,9.171690493228501
361,31.540839768096703,9.254766620146283
362,31.59607554151195,9.338127273736841
363,31.651115133593354,9.42161764392208
364,31.71710353104545,9.521845042211755
365,31.76112464506343,9.588644302853083
366,31.816273813744587,9.67206231534208
367,31.871631816138795,9.755341884042867
368,31.92714943253003,9.838515153739431
369,31.982724208036394,9.921650250362795
370,32.0382256723878,10.004834292348416
371,32.09352751899961,10.088151146353418
372,32.148515638943024,10.171675334040271
373,32.203109410407535,10.255457796467713
374,32.25731456069006,10.339492226322989
375,32.31119048019227,10.423738149837888
376,32.36478437396911,10.50816376887357
377,32.41813963289135,10.592740437005698
378,32.4713588344719,10.677402796282328
379,32.52449958127062,10.762114429818052
380,32.57767326993454,10.846805383954523
381,32.620299183908486,10.91450346784236
382,32.68437652527884,11.015963273647493
383,32.73789066206397,11.10043951477898
384,32.79149853280711,11.184856313775501
385,32.85577798883357,11.286188188587104
386,32.89852200430284,11.353811763721774
387,32.95182723314581,11.438419985007075
388,33.0050667527878,11.52306957737339
389,33.05838297434528,11.607670861960283
390,33.122605359268995,11.70903889356396
391,33.16554200058014,11.77654033031056
392,33.21933777610312,11.860837496350559
393,33.28407926025278,11.961874791975871
394,33.33820181982932,12.045962514663422
395,33.38164040931172,12.113142024132605
396,33.43619065832434,12.196952863169047
397,33.49116567350313,12.280485589558705
398,33.54672226194511,12.363632536152013
399,33.60300625957623,12.446288642690142
400,33.66017318962374,12.528336368459602
401,33.71835257907946,12.609669109775544
402,33.777657913339965,12.690184311309588
403,33.83819176857557,12.769779792754235
404,33.89998667156679,12.848400300326478
405,33.96294191890098,12.926095076900854
406,34.026849120355294,13.003009137497086
407,34.10446544711612,13.094527453379943
408,34.15661276319386,13.155195792785712
409,34.222103965836,13.230766230248296
410,34.30095828979462,13.321220586413144
411,34.35357542414668,13.381481993181664
