Wall time,Step,Value
1748570255.2864487,1704,236.071533203125
1748570314.543001,1712,233.88548278808594
1748570372.857793,1720,216.9990234375
1748570431.2060575,1728,228.61146545410156
1748570489.457113,1736,233.623046875
1748570547.8847113,1744,196.43756103515625
1748570606.21722,1752,240.14601135253906
1748570665.3064294,1760,226.623046875
1748570723.0051367,1768,235.33384704589844
1748570781.4819279,1776,234.20518493652344
1748570842.1502495,1784,235.57484436035156
1748570901.006955,1792,231.15963745117188
1748570960.2935505,1800,242.9839324951172
1748571019.4887207,1808,191.1954345703125
1748571078.8535745,1816,235.8365020751953
1748571195.3854458,1832,235.8222198486328
1748571253.0208998,1840,229.60385131835938
1748571312.3167171,1848,237.67164611816406
1748571369.904453,1856,226.63302612304688
1748571430.7894342,1864,233.1192626953125
1748571489.000426,1872,235.8986053466797
1748571547.361775,1880,238.56443786621094
1748571605.6053238,1888,238.93499755859375
1748571664.0136569,1896,240.86859130859375
1748571722.4206042,1904,223.6671600341797
1748571780.021142,1912,236.43186950683594
1748571839.2129345,1920,228.119873046875
1748571956.8605826,1936,241.0730438232422
1748572016.052544,1944,234.8462371826172
1748572077.8265526,1952,241.8876953125
1748572136.352965,1960,234.0651397705078
1748572194.796176,1968,216.25137329101562
1748572257.3860967,1976,232.568603515625
1748572315.7238686,1984,229.69558715820312
1748572375.7571368,1992,235.8168487548828
1748572436.648734,2000,234.8213348388672
1748572496.917376,2008,232.30807495117188
1748572554.666601,2016,209.54310607910156
1748572614.7922063,2024,237.61129760742188
1748572674.9387488,2032,239.05751037597656
1748572734.0088189,2040,239.96286010742188
1748572791.8281996,2048,236.98532104492188
1748572911.2900865,2064,230.2686004638672
1748572970.5890167,2072,233.91775512695312
1748573029.8590639,2080,236.07852172851562
1748573088.9412427,2088,228.15342712402344
1748573148.098183,2096,219.31130981445312
1748573208.1099005,2104,236.0552520751953
1748573266.4616897,2112,241.9189453125
1748573326.6557345,2120,233.7264404296875
1748573387.4524636,2128,223.77882385253906
1748573507.5792477,2144,238.38780212402344
1748573568.6060405,2152,240.1243133544922
1748573627.8710668,2160,237.71253967285156
1748573687.2338762,2168,231.2847900390625
1748573747.9843285,2176,230.5870819091797
1748573866.484285,2192,232.30157470703125
1748573925.8013513,2200,191.96080017089844
1748573984.2694774,2208,221.7696990966797
1748574046.7312915,2216,233.59027099609375
1748574106.6557095,2224,234.86473083496094
1748574168.40624,2232,236.1740264892578
1748574229.3885002,2240,216.12315368652344
1748574289.4044876,2248,217.89637756347656
1748574349.5811367,2256,139.14784240722656
1748574408.1623228,2264,238.8933868408203
1748574467.2655497,2272,227.49105834960938
1748574526.5857081,2280,224.0570526123047
1748574586.5912368,2288,232.73712158203125
1748574648.3423817,2296,239.59835815429688
1748574707.04779,2304,229.07196044921875
1748574766.4606905,2312,242.11962890625
1748574826.563046,2320,234.7552947998047
1748574886.8096323,2328,231.55157470703125
1748574946.318605,2336,237.556396484375
1748575005.794093,2344,242.88670349121094
1748575064.4216924,2352,239.86851501464844
1748575123.8674035,2360,218.75694274902344
1748575183.4430199,2368,236.73487854003906
1748575242.7556753,2376,177.9184112548828
1748575302.1959867,2384,42.97707748413086
1748575360.067232,2392,228.35948181152344
1748575418.5940185,2400,243.65203857421875
1748575476.4017777,2408,239.71388244628906
1748575535.8991935,2416,243.6405792236328
1748575596.140249,2424,241.0712890625
1748575657.1548736,2432,236.11195373535156
1748575717.598652,2440,226.24154663085938
1748575776.3420787,2448,234.14064025878906
1748575835.692664,2456,234.77000427246094
1748575894.9901948,2464,232.65213012695312
1748575955.1530232,2472,230.3959197998047
1748576013.8110225,2480,240.64312744140625
1748576136.8216612,2496,227.7697296142578
1748576195.375448,2504,239.98361206054688
1748576256.3275537,2512,232.72596740722656
1748576315.8638806,2520,237.93711853027344
1748576375.2898664,2528,236.93931579589844
1748576433.0299413,2536,235.9938507080078
1748576490.6103473,2544,243.36976623535156
1748576550.512811,2552,238.31765747070312
1748576610.848357,2560,240.21957397460938
1748576671.1667798,2568,234.70864868164062
1748576730.4937544,2576,238.99977111816406
1748576789.376186,2584,232.19931030273438
1748576910.7237573,2600,227.1349334716797
1748576970.279852,2608,241.48028564453125
1748577029.5372908,2616,238.47434997558594
1748577087.6943672,2624,236.68174743652344
1748577149.6690614,2632,238.16659545898438
1748577210.7646806,2640,237.33604431152344
1748577271.024548,2648,240.01051330566406
1748577329.070976,2656,229.9314727783203
1748577388.5786161,2664,239.501708984375
1748577451.2492914,2672,240.72982788085938
1748577509.709972,2680,236.3303680419922
1748577568.487711,2688,243.28457641601562
1748577628.0292377,2696,242.90463256835938
1748577686.7702372,2704,243.94107055664062
1748577746.4094067,2712,243.4718780517578
1748577867.8314145,2728,235.25051879882812
1748577928.8881853,2736,238.9725341796875
1748577989.1761057,2744,233.81300354003906
1748578048.8393347,2752,234.2074737548828
1748578108.158761,2760,239.95396423339844
1748578170.0267336,2768,238.42913818359375
1748578232.2185097,2776,239.8756103515625
1748578291.1257758,2784,238.37039184570312
1748578350.5415342,2792,234.46498107910156
1748578411.655463,2800,240.2774200439453
1748578472.821187,2808,244.20091247558594
1748578533.2332559,2816,227.33030700683594
1748578592.5997183,2824,236.691650390625
1748578651.020222,2832,218.95928955078125
1748578711.533363,2840,238.74761962890625
1748578770.9707582,2848,236.79946899414062
1748578831.0309193,2856,238.42445373535156
1748578891.277781,2864,241.99114990234375
1748578951.577818,2872,232.89295959472656
1748579014.3493063,2880,242.84397888183594
1748579075.3381839,2888,239.22337341308594
1748579135.61144,2896,241.2594757080078
1748579196.1325617,2904,243.57557678222656
1748579256.295048,2912,234.9461669921875
1748579317.2638183,2920,228.4521026611328
1748579379.115436,2928,239.02664184570312
1748579437.948127,2936,238.77886962890625
1748579496.3056781,2944,239.9744873046875
1748579557.2571378,2952,231.7185516357422
1748579615.9229765,2960,241.58238220214844
1748579794.580837,2984,240.8213653564453
1748579853.7718816,2992,238.80955505371094
1748579913.1214056,3000,244.53427124023438
1748579975.8099554,3008,244.30007934570312
1748580035.049167,3016,236.61660766601562
1748580095.1619606,3024,239.4624786376953
1748580156.3029823,3032,237.55908203125
1748580216.6169949,3040,238.05982971191406
1748580275.223145,3048,247.11720275878906
1748580337.8869076,3056,238.77975463867188
1748580396.6553237,3064,236.18141174316406
1748580458.5556502,3072,228.85606384277344
1748580519.810885,3080,237.86622619628906
1748580580.298923,3088,234.28782653808594
1748580639.9226751,3096,238.11160278320312
1748580700.2662663,3104,227.60337829589844
1748580821.710425,3120,236.87757873535156
1748580882.0092142,3128,237.86009216308594
1748580943.1135979,3136,226.70115661621094
1748581002.6361,3144,239.8583221435547
1748581062.1001236,3152,240.42507934570312
1748581120.7033446,3160,236.9638671875
1748581180.0799403,3168,236.59127807617188
1748581239.5410476,3176,239.814453125
1748581298.1621976,3184,243.5753631591797
1748581357.5729868,3192,242.43324279785156
1748581418.7056756,3200,229.2301788330078
1748581478.2672548,3208,221.7956085205078
1748581538.823961,3216,239.6895294189453
1748581598.2271543,3224,245.53244018554688
1748581657.1132796,3232,225.58108520507812
1748581717.931347,3240,235.3461151123047
1748581778.1656785,3248,237.82467651367188
1748581838.2703028,3256,224.6206512451172
1748581898.5481842,3264,231.31956481933594
1748581959.5361655,3272,238.1912078857422
1748582020.2912996,3280,233.50308227539062
1748582078.9418676,3288,243.84034729003906
1748582141.76319,3296,227.70936584472656
1748582201.880859,3304,214.43540954589844
1748582262.8686762,3312,241.69378662109375
1748582323.9547808,3320,230.68356323242188
1748582384.9403937,3328,242.8730926513672
1748582443.4139855,3336,233.51895141601562
1748582505.2752492,3344,243.6094970703125
1748582564.5115037,3352,241.17715454101562
1748582625.562228,3360,239.92848205566406
1748582685.8462129,3368,241.30419921875
1748582745.3744588,3376,224.58450317382812
1748582804.6817389,3384,239.80233764648438
1748582864.0637958,3392,233.10400390625
1748582924.3075473,3400,229.02207946777344
1748582984.6154413,3408,238.47396850585938
1748583044.2974527,3416,244.44024658203125
1748583105.3369474,3424,63.59663772583008
1748583166.271234,3432,234.7965850830078
1748583226.5992022,3440,236.0784912109375
1748583288.7687645,3448,236.03643798828125
1748583350.1980724,3456,231.09642028808594
1748583409.8604176,3464,238.215576171875
1748583470.4156942,3472,233.35195922851562
1748583532.3263574,3480,239.4160919189453
1748583594.2123916,3488,238.15695190429688
1748583653.283492,3496,241.2025146484375
1748583713.5175793,3504,239.3067626953125
1748583772.006699,3512,240.69703674316406
1748583830.784627,3520,240.01246643066406
1748583889.624276,3528,234.05804443359375
1748583950.5397723,3536,240.40179443359375
1748584012.4525359,3544,228.90237426757812
1748584074.278341,3552,233.0719757080078
1748584135.2121613,3560,236.2347412109375
1748584194.9240205,3568,238.3610076904297
1748584253.3853872,3576,241.4504852294922
1748584315.1081035,3584,238.18215942382812
1748584435.6056056,3600,240.22418212890625
1748584494.884137,3608,243.1191864013672
1748584553.3617558,3616,230.69749450683594
1748584614.430732,3624,235.08438110351562
1748584672.3765044,3632,237.94180297851562
1748584732.1807349,3640,233.87777709960938
1748584793.9522974,3648,228.5341796875
1748584854.5078135,3656,241.87509155273438
1748584975.8583462,3672,41.778236389160156
1748585036.0138028,3680,229.8876190185547
1748585097.9111092,3688,210.36671447753906
1748585158.3267164,3696,240.1335906982422
1748585217.1867137,3704,231.25282287597656
1748585276.6900804,3712,242.0082244873047
1748585336.1754315,3720,244.93136596679688
1748585396.549119,3728,246.48135375976562
1748585456.028235,3736,126.41661071777344
1748585516.0997093,3744,239.78575134277344
1748585575.5547287,3752,231.10531616210938
1748585634.945421,3760,133.11373901367188
1748585695.9899087,3768,241.79591369628906
1748585758.7490132,3776,240.50448608398438
1748585880.0257974,3792,238.8383331298828
1748585939.6216698,3800,240.03025817871094
1748586000.973605,3808,235.86209106445312
1748586124.2540834,3824,240.42257690429688
1748586184.490494,3832,239.4541778564453
1748586245.6288505,3840,243.0847930908203
1748586307.5544095,3848,230.1488800048828
1748586366.9884079,3856,240.59812927246094
1748586427.3519173,3864,235.6746063232422
1748586487.6588216,3872,240.02169799804688
1748586548.850211,3880,241.58908081054688
1748586609.1289215,3888,228.0180206298828
1748586671.809035,3896,239.89352416992188
1748586732.16066,3904,240.20114135742188
1748586791.2921093,3912,227.80291748046875
1748586849.6878924,3920,235.50796508789062
1748586910.0805786,3928,246.45774841308594
1748586968.3994024,3936,231.0684814453125
1748587089.1072795,3952,239.5546417236328
1748587150.24365,3960,237.36688232421875
1748587210.142157,3968,239.14889526367188
1748587270.6756291,3976,237.5813751220703
1748587332.690337,3984,239.31097412109375
1748587393.9474244,3992,238.65664672851562
1748587454.2790039,4000,236.8053741455078
1748587574.098541,4016,229.69500732421875
1748587635.3282328,4024,247.46185302734375
1748587693.8977578,4032,242.35829162597656
1748587754.8600736,4040,238.41285705566406
1748587877.3559647,4056,244.6063995361328
1748587936.8333423,4064,235.07861328125
1748587998.1123242,4072,232.00747680664062
1748588058.6544003,4080,231.21469116210938
1748588118.9411774,4088,222.3793182373047
1748588178.4523053,4096,230.54550170898438
1748588237.2520638,4104,231.84458923339844
1748588298.5055413,4112,235.23988342285156
1748588360.5297961,4120,229.7106170654297
1748588483.0058584,4136,240.0658721923828
1748588544.8212986,4144,238.58164978027344
1748588605.1718988,4152,240.32020568847656
1748588666.4496148,4160,232.88006591796875
1748588729.2721956,4168,236.2406463623047
1748588789.777241,4176,248.57534790039062
1748588850.882605,4184,238.19699096679688
1748588911.80102,4192,242.29470825195312
1748588972.234252,4200,243.3760528564453
1748589092.767478,4216,241.95391845703125
1748589153.7703323,4224,234.9994354248047
1748589211.511336,4232,240.4058380126953
1748589270.9683185,4240,229.65000915527344
1748589331.0900164,4248,241.56884765625
1748589393.9363046,4256,229.04046630859375
1748589454.3059592,4264,230.96630859375
1748589515.4905677,4272,212.02914428710938
1748589574.0984716,4280,230.33624267578125
1748589635.261253,4288,97.18273162841797
1748589696.5137162,4296,233.28469848632812
1748589757.3450396,4304,200.29872131347656
1748589817.5093217,4312,29.187023162841797
1748589878.7938333,4320,242.36476135253906
1748589940.0342345,4328,219.8267364501953
1748589999.4001958,4336,223.94371032714844
1748590059.8211975,4344,243.37904357910156
1748590120.1458776,4352,232.07969665527344
1748590179.5367246,4360,234.39295959472656
1748590301.822,4376,232.6647186279297
1748590359.557821,4384,242.17527770996094
1748590419.8297706,4392,240.8749542236328
1748590482.457717,4400,229.81752014160156
1748590542.2319503,4408,237.79928588867188
1748590603.5642846,4416,-190.446044921875
1748590664.017882,4424,235.28781127929688
1748590725.1943352,4432,244.44216918945312
1748590787.3320816,4440,237.8602294921875
1748590846.8053052,4448,240.88809204101562
1748590907.2690392,4456,242.23699951171875
1748590970.125943,4464,240.51954650878906
1748591030.5752938,4472,237.36154174804688
1748591092.553442,4480,240.35292053222656
1748591152.903123,4488,226.4832305908203
1748591215.6721127,4496,230.49212646484375
1748591277.375735,4504,239.96580505371094
1748591338.3385866,4512,230.5664825439453
1748591397.8222268,4520,243.57781982421875
1748591460.65642,4528,240.4831085205078
1748591521.8029187,4536,225.32464599609375
1748591582.9601111,4544,243.02444458007812
1748591641.7604187,4552,239.52418518066406
1748591701.9336536,4560,240.28173828125
1748591764.7065253,4568,236.4674072265625
1748591824.3573668,4576,238.9390411376953
1748591887.1166878,4584,238.07550048828125
1748591948.3418655,4592,244.87417602539062
1748592007.094088,4600,243.35968017578125
1748592068.2421618,4608,242.87945556640625
1748592128.5468526,4616,224.6552734375
1748592187.1691349,4624,234.5689239501953
1748592248.2455904,4632,204.89251708984375
1748592309.2954824,4640,240.9993438720703
1748592368.5780673,4648,233.3728790283203
1748592494.0082288,4664,239.81736755371094
1748592616.9754145,4680,235.20675659179688
1748592679.1531885,4688,240.18569946289062
1748592738.776835,4696,213.0931854248047
1748592797.4058814,4704,234.0403289794922
1748592859.3172586,4712,235.62612915039062
1748592919.6994658,4720,240.64613342285156
1748592979.8860857,4728,235.5414276123047
1748593041.9760149,4736,240.6775665283203
1748593105.247787,4744,244.00079345703125
1748593165.650034,4752,228.77484130859375
1748593226.1860738,4760,242.18942260742188
1748593288.2410183,4768,89.30857849121094
1748593349.3833573,4776,243.75718688964844
1748593410.4968302,4784,236.5872039794922
1748593473.3316088,4792,229.23045349121094
1748593532.914374,4800,239.01937866210938
1748593595.0079212,4808,228.7513427734375
1748593657.015192,4816,222.24427795410156
1748593717.3326082,4824,245.56173706054688
1748593776.8287022,4832,238.37448120117188
1748593838.838896,4840,242.57252502441406
1748593901.71931,4848,241.2935028076172
1748593962.921511,4856,218.7288818359375
1748594025.256254,4864,233.38214111328125
1748594089.052034,4872,234.6964874267578
1748594150.2683356,4880,236.00379943847656
1748594211.6329224,4888,240.19613647460938
1748594273.3513205,4896,-59.878395080566406
1748594334.0644999,4904,234.1131591796875
1748594395.7690873,4912,235.16493225097656
1748594458.699016,4920,233.69337463378906
1748594521.7259688,4928,187.8173828125
1748594583.0373373,4936,236.25852966308594
1748594645.9035368,4944,240.53729248046875
1748594707.9794931,4952,233.6958465576172
1748594770.0193954,4960,232.6856231689453
1748594833.725246,4968,232.93008422851562
1748594895.048095,4976,231.4654083251953
1748594955.3975296,4984,240.90774536132812
1748595016.2989926,4992,237.22947692871094
1748595077.6284704,5000,241.991455078125
1748595138.8399706,5008,238.49249267578125
1748595197.4396482,5016,226.11041259765625
1748595256.7320652,5024,245.09971618652344
1748595318.8678682,5032,241.8002166748047
1748595381.067715,5040,238.02984619140625
1748595441.8869166,5048,243.0095977783203
1748595569.1310136,5064,247.01885986328125
1748595630.3986344,5072,221.60121154785156
1748595693.1888056,5080,237.5300750732422
1748595754.2199166,5088,234.33067321777344
1748595816.5029604,5096,237.71327209472656
1748595876.9587924,5104,238.12196350097656
1748595938.0736122,5112,233.0175323486328
1748595997.686522,5120,238.83653259277344
1748596058.6489315,5128,230.02813720703125
1748596119.9942975,5136,239.01605224609375
1748596180.9985764,5144,235.42266845703125
1748596242.335784,5152,231.95059204101562
1748596302.968621,5160,241.4194793701172
1748596365.654,5168,238.41635131835938
1748596426.81718,5176,244.64334106445312
1748596548.804499,5192,240.0819854736328
1748596611.1024601,5200,237.60125732421875
1748596671.5942037,5208,235.5767364501953
1748596733.4564152,5216,245.48291015625
1748596795.4735754,5224,243.63502502441406
1748596858.347791,5232,241.33509826660156
1748596917.1646187,5240,240.63099670410156
1748596977.8301766,5248,226.96632385253906
1748597039.7370605,5256,235.98672485351562
1748597103.2593796,5264,214.1759033203125
1748597165.2353415,5272,223.12709045410156
1748597226.603585,5280,233.17410278320312
1748597290.2015774,5288,20.27196502685547
1748597348.9249206,5296,236.65975952148438
1748597410.876461,5304,218.88523864746094
1748597470.421327,5312,244.77296447753906
1748597529.7199886,5320,226.5327606201172
1748597588.4745808,5328,226.7452392578125
1748597648.752617,5336,241.06468200683594
1748597710.2554832,5344,233.52940368652344
1748597835.0375972,5360,225.2973175048828
1748597898.8801644,5368,209.2821807861328
1748597960.204378,5376,242.7322235107422
1748598022.3918898,5384,227.44415283203125
1748598083.2823076,5392,-128.5094451904297
1748598144.1100266,5400,236.4215087890625
1748598203.5514145,5408,242.02731323242188
1748598263.2314768,5416,243.96142578125
1748598325.8950505,5424,227.058837890625
1748598384.8067234,5432,244.06341552734375
1748598446.3503428,5440,237.8335418701172
1748598507.5124235,5448,243.36183166503906
1748598567.160501,5456,223.66148376464844
1748598627.4193864,5464,245.27142333984375
1748598688.608478,5472,249.1705322265625
1748598747.9509332,5480,243.72535705566406
1748598806.2328217,5488,238.33238220214844
1748598867.1236665,5496,226.96054077148438
1748598927.9683173,5504,233.43711853027344
1748598989.915706,5512,241.2070770263672
1748599050.5960689,5520,225.9816131591797
1748599112.4878855,5528,235.05503845214844
1748599172.9267385,5536,228.81544494628906
1748599234.9890904,5544,227.25587463378906
1748599296.0833647,5552,235.909912109375
1748599357.2686603,5560,240.8311767578125
1748599419.775182,5568,245.38011169433594
1748599480.9989014,5576,232.1851043701172
1748599540.5468626,5584,234.92544555664062
1748599602.3402138,5592,241.0924530029297
1748599663.6128776,5600,227.28652954101562
1748599723.9944448,5608,246.244384765625
1748599846.3922389,5624,241.2722930908203
1748599907.706151,5632,243.47677612304688
1748599968.1112719,5640,234.51805114746094
1748600030.4991832,5648,241.66258239746094
1748600090.9961212,5656,231.938720703125
1748600152.4851062,5664,239.47811889648438
1748600214.7959552,5672,241.89756774902344
1748600274.6145334,5680,242.7496337890625
1748600335.859064,5688,234.8137969970703
1748600398.9203653,5696,233.5565643310547
1748600460.8170607,5704,247.4713897705078
1748600522.2640045,5712,241.845947265625
1748600583.5251992,5720,241.4711456298828
1748600645.298691,5728,235.2599639892578
1748600706.3983486,5736,245.9239044189453
1748600769.2059035,5744,225.68911743164062
1748600829.7280998,5752,218.19766235351562
1748600889.3469157,5760,223.6657257080078
1748600949.5667846,5768,240.38861083984375
1748601010.506994,5776,233.6643829345703
1748601070.7766833,5784,231.7372589111328
1748601132.9196656,5792,239.0625762939453
1748601194.2785072,5800,245.1776123046875
1748601256.9482656,5808,239.4696044921875
1748601318.1270533,5816,236.48597717285156
1748601381.1341631,5824,242.1437530517578
1748601441.562538,5832,240.4168701171875
1748601501.357895,5840,235.67047119140625
1748601561.3969638,5848,243.0150604248047
1748601623.161198,5856,244.01490783691406
1748601686.708389,5864,242.153564453125
1748601747.189845,5872,235.01820373535156
1748601806.7491548,5880,233.2278594970703
1748601869.5471225,5888,236.7594757080078
1748601928.8202176,5896,241.07066345214844
1748602001.7591228,5904,239.428466796875
1748602062.9102955,5912,243.12713623046875
1748602123.3691847,5920,241.4940948486328
1748602183.9078562,5928,244.60240173339844
1748602245.1303263,5936,229.53211975097656
1748602307.1019588,5944,241.702880859375
1748602369.4082384,5952,232.2764434814453
1748602432.3762617,5960,241.7305450439453
1748602494.350849,5968,234.40721130371094
1748602556.5127127,5976,242.3616180419922
1748602619.9177887,5984,244.89964294433594
1748602744.7228408,6000,246.57876586914062
1748602805.766145,6008,221.75308227539062
1748602866.1975188,6016,245.59327697753906
1748602928.1351225,6024,231.60189819335938
1748602990.1449466,6032,227.1175079345703
1748603053.809588,6040,238.45726013183594
1748603115.8713958,6048,228.81915283203125
