step,x,y
88,8.353218117644076,-1.1801967427198512
89,8.452885398898301,-1.188345471235927
90,8.55259262628807,-1.1959910839845684
91,8.672270876165646,-1.2047722597172708
92,8.752063737271838,-1.2105254559961511
93,8.85180049148222,-1.2177765067516557
94,8.951518186497978,-1.225284574069755
95,9.051203813779116,-1.2332064681828316
96,9.150843431368044,-1.2416865598675149
97,9.250416761025503,-1.2509111202448475
98,9.349901493463507,-1.2610455834266336
99,9.449273297304096,-1.2722321486873511
100,9.548509268779185,-1.2845652880125333
101,9.647591494408504,-1.2980779873922696
102,9.74650473652533,-1.3127766595629566
103,9.845235385098288,-1.3286556418698723
104,9.943775872324261,-1.345675241360425
105,10.04212542375418,-1.363765989033633
106,10.14029484011284,-1.3828106371710627
107,10.23831024124325,-1.402633419560892
108,10.35578773406441,-1.4271081370604888
109,10.453627418765617,-1.447781665990128
110,10.53189468867296,-1.4643416869335777
111,10.629758528741815,-1.4849004765328806
112,10.727686870327366,-1.5051496162662106
113,10.825702496382068,-1.5249717617645713
114,10.923820478660517,-1.544280711369561
115,11.022049947486845,-1.5630140977035525
116,11.120401506258718,-1.581095273354037
117,11.218885413170243,-1.5984408258204754
118,11.337262564473606,-1.6181050859495358
119,11.436098412878684,-1.6333155270610462
120,11.51530028975459,-1.6445850152096249
121,11.614473446463798,-1.65741086022922
122,11.71383359548962,-1.6686954212346106
123,11.813369669338545,-1.678303624512667
124,11.913058947885022,-1.6861642310512084
125,12.012871584797798,-1.6922612531043253
126,12.11277857646794,-1.6965393258183268
127,12.212749180342,-1.6988958601023247
128,12.31274683869045,-1.6992282835529202
129,12.412728974136973,-1.6974439891247879
130,12.512647572728634,-1.6934617396024598
131,12.61245112595375,-1.6872311459745182
132,12.71208426425438,-1.6786999635991515
133,12.811486785196252,-1.6678069782347273
134,12.910594710551639,-1.6544985540808674
135,13.029040402162703,-1.6352755996938146
136,13.107654727049827,-1.6204579318220833
137,13.205463983471885,-1.599654461275283
138,13.302694669967412,-1.5762959802804486
139,13.399295033175884,-1.5504530290055172
140,13.49525266392068,-1.5223159156176127
141,13.590585376154047,-1.49212736140062
142,13.685370650239141,-1.4602596676194541
143,13.77971763924614,-1.4271155089310965
144,13.873735413356687,-1.393047890096919
145,13.986277136699812,-1.351402627063339
146,14.061227234806427,-1.323429741170793
147,14.154923305731737,-1.2884862971386257
148,14.248718627929236,-1.2538103251605763
149,14.342698861858958,-1.2196389963528962
150,14.436938018695535,-1.186188769781145
151,14.53149829206764,-1.1536578767776533
152,14.645464624994178,-1.116089305083792
153,14.721767259641611,-1.092050915976661
154,14.817501878190093,-1.0631590795415717
155,14.913609793683355,-1.0355344461327705
156,15.02942176356037,-1.0041138418893583
157,15.126329999441323,-0.9794436211828649
158,15.204099196812706,-0.9606848522913838
159,15.301569221275123,-0.9383358436265692
160,15.399273094850933,-0.9170314511099567
161,15.49714659186019,-0.8965194531452445
162,15.59512069183415,-0.8764928098277249
163,15.693129768474456,-0.8566378170839721
164,15.791118483701611,-0.8366826773762115
165,15.889044374843655,-0.8164217310718136
166,15.986862393067979,-0.7956467274962122
167,16.08452085173105,-0.774134789743982
168,16.181967524034448,-0.7516836822832499
169,16.279148850075597,-0.7281112110365265
170,16.37600924924902,-0.7032536484218898
171,16.472490701307223,-0.6769643353136925
172,16.58768261483687,-0.6433440744044142
173,16.664071369363803,-0.6195818243514647
174,16.759042981353698,-0.5882754502720478
175,16.853392552281015,-0.5551417347414864
176,16.947076405425268,-0.5201701233643784
177,17.0400402383045,-0.4833275449502071
178,17.132211515907635,-0.4445451500855091
179,17.22351842472826,-0.40376961434355396
180,17.313894316503887,-0.3609703557156777
181,17.403288954569927,-0.31615754150869513
182,17.49169150566791,-0.26941767057072624
183,17.579082196729964,-0.2208122990494241
184,17.665387259438212,-0.1703046592741151
185,17.750524840833723,-0.1178532533669247
186,17.834413837693692,-0.06342742718173448
187,17.91700577192276,-0.0070524960055200646
188,17.998356371835893,0.051100274399482296
189,18.078661928075192,0.11068902258843459
190,18.158171960087014,0.17133596587842975
191,18.22136759355361,0.22038993764654788
192,18.33143855972488,0.3069019831352087
193,18.394192653698273,0.35651975322560236
194,18.472627277053345,0.4185520756811161
195,18.55120330689799,0.4804050996542689
196,18.630078489336853,0.5418760269112388
197,18.709393398722444,0.6027783083206235
198,18.80532459407621,0.6748686358660874
199,18.869820476271205,0.722199697767306
200,18.951131692078846,0.7804090386019324
201,19.03328227689801,0.8374273326621087
202,19.11632755217056,0.8931342760113344
203,19.2002290855019,0.9475434312318275
204,19.28484040032797,1.000842667695373
205,19.37001390491341,1.0532392285065468
206,19.4556004373457,1.1049587880884262
207,19.54142008785887,1.1562908508796752
208,19.627306413985128,1.207511343167821
209,19.713109970305776,1.2588702978754027
210,19.81577366592219,1.3210000713214027
211,19.88393319423783,1.3628839218055726
212,19.968707805968528,1.4159233846675054
213,20.052914870889026,1.4698591365104698
214,20.136491589689946,1.5247664487546277
215,20.219370925148112,1.580720625038687
216,20.301469862180358,1.6378134684971248
217,20.382709725345386,1.6961220118290423
218,20.463000922945284,1.7557298157010695
219,20.542263895651804,1.816698116633789
220,20.620490483336578,1.8789908349980502
221,20.69778274015933,1.9424396965056445
222,20.77433751854075,2.006776990676356
223,20.850386977626478,2.071711185717424
224,20.92615589924503,2.13697269375234
225,21.00185102944646,2.202319820950637
226,21.077661422673934,2.2675331328244606
227,21.15375726599039,2.3324129927399713
228,21.214942085182088,2.383953246931406
229,21.307394852919654,2.4604537147566026
230,21.385187854056642,2.5232878833766943
231,21.463769186513428,2.5851330453504078
232,21.543203134558137,2.645879052393955
233,21.639666783400866,2.7172541434149315
234,21.704654049461254,2.763908045286212
235,21.786599671390093,2.8212209718636156
236,21.885831910215256,2.8886951202975326
237,21.969108391212053,2.944057327192009
238,22.0527338446377,2.998891309848029
239,22.11975981959827,3.042566447767849
240,22.203556574960334,3.0971384450270274
241,22.28722520056278,3.1519065904425183
242,22.370623703462616,3.2070850141487304
243,22.470160369469223,3.27410982872509
244,22.53609118050873,3.319420867128537
245,22.617918880989652,3.3769022011509344
246,22.698990963558604,3.4354441324278966
247,22.779199101549754,3.4951639628831908
248,22.858438387710873,3.556163162836618
249,22.95210325055366,3.6311720153544895
250,23.01360509969051,3.6823325132741216
251,23.08934055383314,3.747630373727655
252,23.163776793043017,3.814405649679963
253,23.236956001574136,3.882556470796682
254,23.30897083940446,3.951936976596373
255,23.379973312675883,4.022353632966537
256,23.450161423291437,4.093582468368035
257,23.51973330809178,4.165413571438959
258,23.588853025233075,4.237680039951163
259,23.657686530766515,4.3102192835317075
260,23.726380926437734,4.382890317053836
261,23.795089801048743,4.45554765462546
262,23.864000197636123,4.5280138071208516
263,23.93329382516148,4.6001134465684075
264,24.003133072931888,4.671684507122627
265,24.087861490261613,4.75666033881092
266,24.145005610904168,4.812646899803624
267,24.217274216588603,4.881763345256194
268,24.290561013933623,4.949798945919726
269,24.379959037583188,5.029845746652168
270,24.44048984726007,5.082151649615314
271,24.517233438680133,5.1462619274821835
272,24.595164493422587,5.208923417806711
273,24.67422396563137,5.270155245275847
274,24.754312239732375,5.330035565870286
275,24.835276815728413,5.388726183638031
276,24.933344810463648,5.457881641677265
277,24.999156836372833,5.503365193856051
278,25.081820077517794,5.559639011238576
279,25.164878998699606,5.615327232226347
280,25.24829522012132,5.6704788604649385
281,25.33203831317325,5.725132930621222
282,25.41605639478692,5.779363425442408
283,25.50024806282429,5.833324146923037
284,25.584472710841666,5.887233403702775
285,25.668577836958402,5.94132884869672
286,25.752423012444005,5.995826158397945
287,25.83588702368386,6.050905259856306
288,25.9188876413613,6.106680100023584
289,26.001368157582363,6.163221110180403
290,26.083268351749712,6.220599352660887
291,26.16450559993698,6.278912167737597
292,26.228946363356663,6.32631811299237
293,26.3403722115795,6.411073870939883
294,26.403194219663575,6.460604695397433
295,26.480762307978573,6.523715201703012
296,26.557187555292646,6.588204747671389
297,26.632382246380583,6.654124738540745
298,26.706258541309637,6.721518767134652
299,26.77874287399643,6.790407570760656
300,26.849806833467756,6.860760796401712
301,26.919464650183205,6.932506678884406
302,27.001162204078,7.020397553087078
303,27.05440798965394,7.080102947862008
304,27.132326551244585,7.171360106723073
305,27.19539883098668,7.248958327551532
306,27.2567720509621,7.327907356167868
307,27.3046972358041,7.39196238809565
308,27.36326887437776,7.473012435282442
309,27.420515751016072,7.5550039331169465
310,27.476630005019473,7.637775076352429
311,27.531824199651673,7.721162850328657
312,27.586289172414904,7.805028920981643
313,27.6402254627091,7.889236147566125
314,27.693889661696435,7.973617137036079
315,27.747541710633882,8.05800585730719
316,27.801417946886883,8.14225155698249
317,27.855731385068655,8.22621593227214
318,27.910673153606197,8.309770349261143
319,27.966413864000554,8.392793719157307
320,28.02310490902994,8.475170885634432
321,28.08087968972781,8.55679141425176
322,28.151802963681643,8.653587412420267
323,28.212350184824672,8.733172519845713
324,28.27430018228642,8.811670401129568
325,28.324917452341925,8.8736200930947
326,28.389550823689373,8.949923418293931
327,28.455656043424888,9.02495545785497
328,28.52306761698696,9.098816544546784
329,28.591531493055562,9.171703934647427
330,28.660739839591336,9.243885284631673
331,28.730413919917094,9.315617452910487
332,28.80030708847185,9.387136283163326
333,28.870198606968366,9.458656725976235
334,28.939888798015748,9.530373272523383
335,29.02299545618888,9.616936570080313
336,29.09162050993332,9.689672618315967
337,29.145996146513507,9.748351829152577
338,29.213188197678765,9.82241327916276
339,29.279388387794416,9.897362386705728
340,29.34446669687634,9.973287420790468
341,29.408299752848546,10.050262101491121
342,29.47077016265805,10.12834649496394
343,29.531765999589997,10.20758788374139
344,29.591180437753213,10.28802158949008
345,29.64892299362697,10.369663708886097
346,29.704987673566826,10.452467259115139
347,29.759516588535146,10.536290616028417
348,29.81274562606772,10.620945865230302
349,29.864969802837148,10.706225139580859
350,29.91651617712151,10.791916097567485
351,29.967686971944488,10.877832006601492
352,30.018751238483528,10.963811309760642
353,30.069927263181047,11.049724113054513
354,30.121387934032896,11.135466659199128
355,30.173292082387395,11.220941383172256
356,30.21523631700394,11.28906378034185
357,30.279047404157385,11.39069045677774
358,30.333220841588798,11.474744740678991
359,30.388453761778973,11.558106438898704
360,30.444871020940056,11.640670985925603
361,30.514277206881935,11.73856033505266
362,30.573529972307544,11.81911417878778
363,30.62172159325224,11.882969626140579
364,30.68269066670166,11.962233180692815
365,30.74423589634436,12.041050389529424
366,30.806156808012492,12.119572947084697
367,30.8682054564653,12.197994660255
368,30.9301507799447,12.27649797698158
369,31.00405462400414,12.371039871787904
370,31.065058850329443,12.45027642527613
371,31.11335459469378,12.514053287399026
372,31.17295280582808,12.594352369835757
373,31.231551416194545,12.675383578265356
374,31.289007026728626,12.757228982025401
375,31.345184870759294,12.839956428244822
376,31.39995795141312,12.923620361976415
377,31.453207046360664,13.008262218182498
378,31.50484836490274,13.093894417222316
379,31.554877123399432,13.180478726381468
380,31.603363304427877,13.267936419359172
381,31.65042448793009,13.356169340164152
382,31.69621688224491,13.445067648181203
383,31.74090148714201,13.53452811358758
384,31.784633026260334,13.624458492617864
385,31.827514368993636,13.714797408548517
386,31.877918816500074,13.823697685487447
387,31.91094996672257,13.896560058466996
388,31.95171900900334,13.987871942760602
389,31.99210066540227,14.079355899441001
390,32.03232827799634,14.17090773694698
391,32.07260202190176,14.26243928202691
392,32.11309702591113,14.353873113371689
393,32.153937863623554,14.44515296432934
394,32.186909760202944,14.51804223520612
395,32.23693415991997,14.627117941084979
396,32.279142625954506,14.717773464868184
397,32.32182898382589,14.808204930502372
398,32.36499909822609,14.898406475371681
399,32.40862048985922,14.988390664834583
400,32.45268918561645,15.078156625759696
401,32.49727674935218,15.167665920535798
402,32.54252234802792,15.25684428657438
403,32.588502096387174,15.345646344584402
404,32.64464857480009,15.45170035612743
405,32.692248670077035,15.539644491533704
406,32.730890982149425,15.609692628102302
407,32.77998945689514,15.696808887103137
408,32.83010107417279,15.783346131524056
409,32.89176711774106,15.886287592474595
410,32.933904192307004,15.954290399783453
411,32.98782605193931,16.038505554450854
412,33.0432181694124,16.121760844027616
413,33.1000953071292,16.20400881161596
414,33.158383303413885,16.285263214766136
415,33.217949455955164,16.365585617657604
