step,angular_command
196,-0.378645254678133
197,-0.40859237358433204
198,-0.5683466288628531
199,-0.6507343237824883
200,-0.6759917149602723
201,-0.6023710495990063
202,-0.6330478815965932
203,-0.5769703736020284
204,-0.5577418213167995
205,-0.5757100645259466
206,-0.5774081691591753
207,-0.5982307733239898
208,-0.6040134746630508
209,-0.7228094322641355
210,-0.6713400948258006
211,-0.7005717424301539
212,-0.6260943002923094
213,-0.5955909620917472
214,-0.5541468860544406
215,-0.48358082784080003
216,-0.4400705249011958
217,-0.43296552753749595
218,-0.48622634549351706
219,-0.549391770140216
220,-0.5592102931371526
221,-0.5229158767562943
222,-0.4739567536067253
223,-0.2679063487615088
224,-0.14556475291611054
225,0.09475685291515878
226,0.19663275374093617
227,0.1799834208208648
228,0.18561642225214134
229,0.19902309873640342
230,0.15133614012855154
231,0.14594858158112073
232,0.19594222394562116
233,0.2442065185462976
234,0.11507684929260424
235,0.07604021564287113
236,-0.0552363404173303
237,-0.11895994007359482
238,-0.29116490048010524
239,-0.40022683732993963
240,-0.46158419067960277
241,-0.46606918087314464
242,-0.4500468029329938
243,-0.4780956385160321
244,-0.489683357312022
245,-0.4758055281675029
246,-0.48098734820140576
247,-0.490194448460909
248,-0.48147200946096635
249,-0.523873319058208
250,-0.33866490312418523
251,-0.34062326025566286
252,-0.38460069646557743
253,-0.39714606826587917
254,-0.3745317852254617
255,-0.42676457534523166
256,-0.4549794926166927
257,-0.49959385134222867
258,-0.4927909296374513
259,-0.6449536507462159
260,-0.6209650692934082
261,-0.7346755485053857
262,-0.7660613213202556
263,-0.6743340420678099
264,-0.7720338294474669
265,-0.8404236806132268
266,-0.7816060623415817
267,-0.8471242436391071
268,-0.6332464987074702
269,-0.701245248498992
270,-0.671047687657409
271,-0.6678510309153926
272,-0.5514609426881761
273,-0.32066964481653015
274,-0.15368725818462042
275,0.08034184998823397
276,0.35623929499176377
277,0.5493675064942346
278,0.6845572545459642
279,0.7329620806407473
280,0.7055595936002412
281,0.6918047304089322
282,0.7583105071976599
283,0.830817355038362
284,0.8815721485268533
285,0.8520206361289839
286,0.8964144452902887
287,0.8513717735951393
288,0.6505833029351308
289,0.4667690854987673
290,0.2739379488631904
291,-0.006643182213766002
292,-0.21536358428295835
293,-0.36951420667377577
294,-0.47411228193665766
295,-0.5283839889534081
296,-0.6669282686429655
297,-0.5328515311283076
298,-0.6729960717898154
299,-0.7710972502528707
300,-0.8397680751770094
301,-0.7165137422683385
302,-0.801559619587837
303,-0.27644813134026996
304,-0.23878923705842822
305,-0.25717095887798774
306,-0.38188465286589757
307,-0.5169467995018558
308,-0.6096949387208181
309,-0.6395141349266857
310,-0.5794352855505172
311,-0.4096114499288436
312,-0.2488069528383359
313,-0.08453514236506235
314,0.1679496204772841
315,0.40150413166915133
316,0.5810528921684059
317,0.6824644992073677
318,0.7649900210424474
319,0.835493014729713
320,0.7785176779167714
321,0.8129895490145487
